style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Volatility,MP
1101,2026-05-31,SYF,US87165B1035,02068601,,-0.0007730803175737824,-0.0006641304677208055,,,,,-0.001121455751822221,,,0.001276585077722701,,-0.0022148751098488863,,,-0.0010751820921596534,-0.0016590824792875555,,-0.0016653196314653281,,,-0.0004712500233721035,,,,,,,0.0018380706305799886,,,,,,,,0.002060348939394313,0.002109404866522749,,-0.0019093750946973158,-0.00240747294548792,0.004429750219697773,0.003407500168998287,0.0022600766427029453,0.004429750219697773,0.005537187774622216,,0.005679166948330478,,,0.0004105751336926975
1102,2026-05-31,SYK,US8636671013,01011501,,-0.0007730803175737824,-0.0006641304677208055,,,,,,-0.0015652827631440892,,,,,,,-0.0010751820921596534,0.003257169279189539,-0.0023192409527213473,,,,-0.0004712500233721035,-0.0014914983904706306,0.0013302553212305624,,,,,,,,,,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,,,0.004662894968102919,-0.002237247585705946,-0.0011565927466573819,-0.0011596204763606737,-0.0015016102439653466,,,,-0.0013672068579314114,,-0.0001617400912238927
1103,2026-05-31,SYY,US8718291078,01024701,-0.0025904972045016216,,-0.0006641304677208055,,-0.0010374122294374176,,,,,,,,,,-0.0011718915925126383,,,,,0.0025312858398272987,0.0025312858398272987,-0.0004712500233721035,-0.0014914983904706306,0.0013302553212305624,-0.010547024332613744,,,,0.0018380706305799886,,,,,,-0.010804268828531154,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,0.004662894968102919,,-0.0011565927466573819,,-0.0015016102439653466,,,,,0.0020413595482478217,-0.00016242361041123038
1104,2026-05-31,T,CA87971M1032,00240801C,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,-0.0010374122294374176,,-0.0007730803175737824,-0.001121455751822221,,-0.0012729167297982106,,-0.0018770128049566833,,,0.0022600766427029453,,,,-0.0016653196314653281,,,-0.0004712500233721035,,,,,,,-0.0009286688091609587,,,,,,,,-0.0006986987728229925,-0.000715630083957637,,,,,,,,,,,-0.0013672068579314114,,-0.00029775849518643284
1105,2026-05-31,T,US00206R1023,00989901,-0.0025904972045016216,-0.0007730803175737824,-0.0006641304677208055,,,,,,,-0.0012729167297982106,,,,,-0.0011718915925126383,,,,,,,-0.0004712500233721035,,,,,,0.003885745806752432,,,,,,,,,0.002060348939394313,0.002109404866522749,,,-0.00240747294548792,,,,,,,,,,-3.0705036678462295e-05
1106,2026-05-31,TCL,AU000000TCL6,21265001W,,,0.00196006646889282,0.002109404866522749,0.0020319955136228317,,-0.0007730803175737824,,,,0.001276585077722701,,,,,,,,,-0.002545833459596421,-0.0025169035339191893,0.0018534519747689425,,0.0013302553212305624,,,,,-0.0009286688091609587,-0.0013342621143667991,,,-0.0011476036838595266,0.003851956712780672,,,,,,,,,,0.0022600766427029453,,,,,-0.0013672068579314114,0.0020413595482478217,0.0001479348055012056
1107,2026-05-31,TD,CA8911605092,01570601C,,0.002295207367719053,0.00196006646889282,0.002109404866522749,,,,0.0032812964590353873,,,0.001276585077722701,,-0.0022148751098488863,,,-0.0010751820921596534,,,,,,0.0018534519747689425,,,,-0.002171446186126359,,,,,,,,,,,0.002060348939394313,,,,,,-0.0011565927466573819,0.0022600766427029453,,,,,,0.0020413595482478217,0.0003507504869357412
1108,2026-05-31,TDG,US8936411003,14834901,,-0.0007730803175737824,,,,,-0.0007730803175737824,,,,0.001276585077722701,,,,-0.0011718915925126383,,,,,-0.002545833459596421,-0.0025169035339191893,-0.0004712500233721035,,0.0013302553212305624,,,,,-0.0009286688091609587,-0.0013342621143667991,-0.0023071615727592565,,-0.0011476036838595266,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,-0.0019093750946973158,,,,-0.0011596204763606737,,,,,-0.0013672068579314114,,-0.00042469093015868773
1109,2026-05-31,TDY,US8793601050,12672101,,-0.0007730803175737824,-0.0006641304677208055,,-0.0010374122294374176,-0.0050338070678383785,-0.0007730803175737824,0.0032812964590353873,-0.0015652827631440892,-0.0012729167297982106,,-0.0018770128049566833,,,-0.0011718915925126383,,,-0.0023192409527213473,,-0.002545833459596421,-0.0025169035339191893,-0.0004712500233721035,,,,,,,,-0.0013342621143667991,,,-0.0011476036838595266,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,-0.0019093750946973158,-0.00240747294548792,,,-0.0011596204763606737,,,,,,,-0.0005770874663971368
1110,2026-05-31,TEAM,US0494681010,02649401,-0.0025904972045016216,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,0.0020319955136228317,0.0050338070678383785,0.0022833764019060685,0.0032812964590353873,-0.0015652827631440892,-0.0012729167297982106,,-0.0018770128049566833,0.0022038558306954094,,-0.0011718915925126383,,,-0.0023192409527213473,,0.0025312858398272987,0.0025312858398272987,-0.0004712500233721035,,,,,,,0.0018380706305799886,-0.0013342621143667991,-0.0023071615727592565,-0.002150364184319307,-0.0011476036838595266,,,,,,-0.0007650691225730178,-0.0019093750946973158,,,,-0.0011596204763606737,,,,,,0.0020413595482478217,0.0002530383330290166
1111,2026-05-31,TECK.B,CA8787422044,01038501C,,0.002295207367719053,0.00196006646889282,0.002109404866522749,,,0.0022833764019060685,0.0032812964590353873,,-0.0012729167297982106,,,-0.0022148751098488863,,,-0.0010751820921596534,,,-0.0016653196314653281,,,0.0018534519747689425,,,-0.010547024332613744,,,,0.0018380706305799886,,,,,0.003851956712780672,,0.0025904972045016216,0.002060348939394313,0.002109404866522749,-0.0007650691225730178,,,,-0.0011565927466573819,,,,0.008859500439395545,,-0.0013672068579314114,,0.0005974753365679693
1112,2026-05-31,TEF,ES0178430E18,01368301W,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,0.0020319955136228317,,-0.0007730803175737824,,,-0.0012729167297982106,,-0.0018770128049566833,,,0.0022600766427029453,,,,,,,-0.0004712500233721035,,,,,,-0.003885745806752432,-0.0009286688091609587,,,,,,,,-0.0006986987728229925,-0.000715630083957637,,,,,,,,,,,,,-0.00010077750014260237
1113,2026-05-31,TEL,IE000IVNQZ81,17726702,,-0.0007730803175737824,-0.0006641304677208055,,,,-0.0007730803175737824,-0.001121455751822221,-0.0015652827631440892,-0.0012729167297982106,,,,0.003660950594791548,,,,-0.0023192409527213473,,,,-0.0004712500233721035,,,,,,,0.0018380706305799886,,,0.0021296876056239294,,,,,0.002060348939394313,0.002109404866522749,-0.0007650691225730178,-0.0019093750946973158,,,,,,,,,,,0.00020322861295269138
1114,2026-05-31,TEL,NO0010063308,22161201W,,0.002295207367719053,0.00196006646889282,0.002109404866522749,-0.0010374122294374176,,-0.0007730803175737824,-0.001121455751822221,,-0.0012729167297982106,,-0.0018770128049566833,,,,,,,,,,-0.0004712500233721035,,,,,,,-0.0009286688091609587,,,,,,,,-0.0006986987728229925,-0.000715630083957637,,,,,,,,,,,-0.0013672068579314114,,-0.00010813378904188949
1115,2026-05-31,TEL2 B,SE0005190238,22228601W,,0.002295207367719053,0.00196006646889282,0.002109404866522749,-0.0010374122294374176,,-0.0007730803175737824,0.0032812964590353873,,0.004867857384283267,,,,,0.0022600766427029453,,-0.0016590824792875555,,,,,-0.0004712500233721035,,,,,,,-0.0009286688091609587,,,,,,,,-0.0006986987728229925,-0.000715630083957637,,,,,,,,,,,,,0.0001283158689438389
1116,2026-05-31,TELIA,SE0000667925,22057901W,,-0.0007730803175737824,,,-0.0010374122294374176,,-0.0007730803175737824,-0.001121455751822221,,-0.0012729167297982106,,,,,,,0.003257169279189539,,,,,-0.0004712500233721035,,,,,,,-0.0009286688091609587,,,,,,,,-0.0006986987728229925,-0.000715630083957637,,,,,,,,,,,-0.0013672068579314114,,-0.00017903268361018533
1117,2026-05-31,TEN,LU2598331598,15193303W,,,,,-0.0010374122294374176,,,-0.001121455751822221,,,0.001276585077722701,,-0.0022148751098488863,,-0.0011718915925126383,,,,,,,-0.0004712500233721035,,0.0013302553212305624,,,,0.003885745806752432,,,,,,-0.0013105769880762642,,,,,-0.0007650691225730178,,,,,,,,,,,-0.002060348939394313,-0.00013983284829370814
1118,2026-05-31,TER,US8807701029,01045301,0.0050338070678383785,0.002295207367719053,0.00196006646889282,0.002109404866522749,-0.0010374122294374176,,,0.0032812964590353873,-0.0015652827631440892,-0.0012729167297982106,,,,0.003660950594791548,-0.0011718915925126383,,,-0.0023192409527213473,,,,-0.0004712500233721035,,,,,,,-0.0009286688091609587,-0.0013342621143667991,,,-0.0011476036838595266,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,-0.0019093750946973158,0.004662894968102919,,,-0.0011596204763606737,,,,,,,0.00043274096768844227
1119,2026-05-31,TEVA,US8816242098,01453890,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,-0.0010374122294374176,-0.0050338070678383785,,,-0.0015652827631440892,,,,,,-0.0011718915925126383,-0.0010751820921596534,,-0.0023192409527213473,0.003305783746043114,,0.0025312858398272987,0.0018534519747689425,,0.0013302553212305624,,,,,,,,,,,,0.0025904972045016216,0.002060348939394313,0.002109404866522749,,,,0.004429750219697773,-0.0011565927466573819,-0.0011596204763606737,-0.0015016102439653466,,,,-0.0013672068579314114,0.0020413595482478217,0.00016693020479236308
1120,2026-05-31,TFC,US89832Q1094,01185601,,,,,,,,0.0032812964590353873,,,0.001276585077722701,,-0.0022148751098488863,,,-0.0010751820921596534,,,,,,0.0018534519747689425,,,,-0.002171446186126359,,,0.0018380706305799886,,,,,,,,0.002060348939394313,,,,-0.00240747294548792,,-0.0011565927466573819,0.0022600766427029453,,,,-0.0028764611816219305,,,5.402415989106654e-05
1121,2026-05-31,TFII,CA87241L1094,15076401C,,,,,,,,,,,,,,,-0.0011718915925126383,,,,,,,-0.0004712500233721035,,0.0013302553212305624,,,,,-0.0009286688091609587,-0.0013342621143667991,-0.0023071615727592565,-0.002150364184319307,-0.0011476036838595266,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,-0.0011596204763606737,,,,,0.002684697102847135,,-3.166779525251708e-05
1122,2026-05-31,TGT,US87612E1064,00381301,0.0050338070678383785,,0.00196006646889282,0.002109404866522749,-0.0010374122294374176,-0.0050338070678383785,,,,,,,0.0022038558306954094,,,,,,,0.0025312858398272987,0.0025312858398272987,-0.0004712500233721035,-0.0014914983904706306,0.0013302553212305624,,,0.005986148945537531,0.003885745806752432,-0.0009286688091609587,-0.0013342621143667991,-0.0023071615727592565,,-0.0011476036838595266,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,0.004662894968102919,,,-0.0011596204763606737,,,0.008859500439395545,0.005679166948330478,-0.0013672068579314114,,0.0005511333947911262
1123,2026-05-31,TIH,CA8911021050,01502001C,,,,,,,-0.0007730803175737824,,,,,,,,0.0022600766427029453,,,,,,,-0.0004712500233721035,,,,,,,-0.0009286688091609587,0.002636756083153436,0.002295207367719053,0.0021296876056239294,0.0022600766427029453,,,-0.0008754447074501527,-0.0006986987728229925,,0.002953166813131849,,,,,,,,,,,-0.002060348939394313,5.1040245063861544e-05
1124,2026-05-31,TIT,IT0003497168,01915101W,,-0.0007730803175737824,-0.0006641304677208055,,,,0.0022833764019060685,-0.001121455751822221,,-0.0012729167297982106,,-0.0018770128049566833,-0.0022148751098488863,,0.0022600766427029453,,,,-0.0016653196314653281,,,-0.0004712500233721035,,,,,,0.003885745806752432,-0.0009286688091609587,,,,,,,,0.002060348939394313,,,,,,,,,,,,,,-3.3625768784362265e-05
1125,2026-05-31,TJX,US8725401090,01167201,,-0.0007730803175737824,-0.0006641304677208055,,-0.0010374122294374176,-0.0050338070678383785,-0.0007730803175737824,,-0.0015652827631440892,0.004867857384283267,,,0.0022038558306954094,0.003660950594791548,-0.0011718915925126383,-0.0010751820921596534,,,,0.0025312858398272987,0.0025312858398272987,-0.0004712500233721035,,,,,,,-0.0009286688091609587,,,,,-0.0013105769880762642,,0.0025904972045016216,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,,,,,,,,0.0002474743543472133
1126,2026-05-31,TLC,AU0000219529,35307001W,,-0.0007730803175737824,-0.0006641304677208055,,-0.0010374122294374176,,-0.0007730803175737824,-0.001121455751822221,-0.0015652827631440892,-0.0012729167297982106,,-0.0018770128049566833,0.0022038558306954094,,,0.0035156747775379146,0.003257169279189539,,0.003305783746043114,,0.0025312858398272987,-0.0004712500233721035,0.004342892372252718,,,,-0.005986148945537531,-0.003885745806752432,-0.0009286688091609587,0.002636756083153436,0.002295207367719053,0.0021296876056239294,0.0022600766427029453,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,,,,,,-0.0013672068579314114,0.0020413595482478217,0.00015429002020684996
1127,2026-05-31,TLS,AU000000TLS2,21021602W,,-0.0007730803175737824,-0.0006641304677208055,,-0.0010374122294374176,,-0.0007730803175737824,-0.001121455751822221,,-0.0012729167297982106,,,,,0.0022600766427029453,,0.003257169279189539,,-0.0016653196314653281,,,-0.0004712500233721035,,,,,,,-0.0009286688091609587,,,,,,,,,,,,,,,,,,,,,,-0.00012747352970849264
1128,2026-05-31,TLX,DE000TLX1005,26980901W,,,,,-0.0010374122294374176,,0.0022833764019060685,,,,,,0.0022038558306954094,,,-0.0010751820921596534,,,-0.0016653196314653281,,,-0.0004712500233721035,-0.0014914983904706306,,,,,,0.0018380706305799886,,,,-0.0011476036838595266,,,,,-0.000715630083957637,,,,,0.003407500168998287,,,,,,,,2.4233003805462645e-06
1129,2026-05-31,TMO,US8835561023,01053001,,,,,-0.0010374122294374176,,,,-0.0015652827631440892,,,,,,-0.0011718915925126383,-0.0010751820921596534,,-0.0023192409527213473,,-0.002545833459596421,,-0.0004712500233721035,-0.0014914983904706306,0.0013302553212305624,,,,,-0.0009286688091609587,-0.0013342621143667991,,,-0.0011476036838595266,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,,,0.004662894968102919,,-0.0011565927466573819,-0.0011596204763606737,-0.0015016102439653466,,,,,,-0.00019560598742926111
1130,2026-05-31,TMUS,US8725901040,01787401,-0.0025904972045016216,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,0.0020319955136228317,,0.0022833764019060685,,,-0.0012729167297982106,,0.005468827431725646,,,-0.0011718915925126383,,,,-0.0016653196314653281,,,-0.0004712500233721035,,,0.010804268828531154,,,0.003885745806752432,,,,,,,,,-0.0006986987728229925,-0.000715630083957637,,,,,,,,,,,,,3.826289694905431e-05
1131,2026-05-31,TOST,US8887871080,03952401,,,0.00196006646889282,0.002109404866522749,,,,-0.001121455751822221,,,-0.003786111298886986,,0.0022038558306954094,,0.0022600766427029453,-0.0010751820921596534,,,,,,0.0018534519747689425,-0.0014914983904706306,,,,,,,,,,,,,,,,,0.005468827431725646,,-0.002237247585705946,-0.0011565927466573819,-0.0011596204763606737,-0.0015016102439653466,-0.0028214969552215114,,-0.0028764611816219305,,-0.002060348939394313,-6.280403262423327e-05
1132,2026-05-31,TOU,CA89156V1067,18595601C,,,,,,,-0.0007730803175737824,-0.001121455751822221,,,-0.003786111298886986,,,,,,,,,-0.002545833459596421,-0.0025169035339191893,-0.0004712500233721035,,-0.003955134124730154,,,,,,,,,,-0.0013105769880762642,-0.010804268828531154,,,,-0.0007650691225730178,,,,,,,,,,-0.0013672068579314114,-0.002060348939394313,-0.0007723391352629899
1133,2026-05-31,TPL,US88262P1021,01050401,,,,,,,,,,,0.001276585077722701,,-0.0022148751098488863,,,,,,,,,-0.0004712500233721035,,0.0013302553212305624,,,,,,,0.002295207367719053,,,,0.013028677116758156,,,,0.002953166813131849,0.005468827431725646,-0.00240747294548792,,,,,,,,,-0.002060348939394313,0.0004654579364916903
1134,2026-05-31,TPR,US8760301072,14054101,0.0050338070678383785,0.002295207367719053,0.00196006646889282,0.002109404866522749,,,0.0022833764019060685,0.0032812964590353873,0.00606815098588736,0.004867857384283267,,0.005468827431725646,,,0.0022600766427029453,0.0035156747775379146,0.003257169279189539,,,,0.0025312858398272987,0.0018534519747689425,-0.0014914983904706306,,,,,,,0.002636756083153436,0.002295207367719053,0.0021296876056239294,0.0022600766427029453,0.003851956712780672,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,0.002953166813131849,0.005468827431725646,,,,,,,,,,0.0020413595482478217,0.0010193275027576972
1135,2026-05-31,TREL B,SE0000114837,10104802W,,,,,-0.0010374122294374176,,-0.0007730803175737824,,,,0.001276585077722701,,,,-0.0011718915925126383,,,,,,-0.0025169035339191893,-0.0004712500233721035,,,,,,,-0.0009286688091609587,,,,,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,-0.0011596204763606737,,,,,0.002684697102847135,-0.002060348939394313,-0.0001630274063870996
1136,2026-05-31,TRGP,US87612G1013,18553201,-0.0025904972045016216,,,,,,,0.0032812964590353873,,,-0.003786111298886986,,0.0022038558306954094,,-0.0011718915925126383,,,,,,0.0025312858398272987,0.0018534519747689425,,,,,,,,,,,,0.003851956712780672,0.013028677116758156,,,,-0.0007650691225730178,-0.0019093750946973158,-0.00240747294548792,,,,,,,,-0.0013672068579314114,0.0020413595482478217,0.00038509916592067555
1137,2026-05-31,TRMB,US8962391004,02281501,,-0.0007730803175737824,-0.0006641304677208055,,-0.0010374122294374176,,-0.0007730803175737824,,-0.0015652827631440892,-0.0012729167297982106,,-0.0018770128049566833,,,,,,-0.0023192409527213473,,,,-0.0004712500233721035,,,,,,,-0.0009286688091609587,-0.0013342621143667991,-0.0023071615727592565,-0.002150364184319307,-0.0011476036838595266,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,-0.0019093750946973158,-0.00240747294548792,,,-0.0011596204763606737,,,,,,,-0.0004399560314702797
1138,2026-05-31,TRN,IT0003242622,27045101W,,,,,-0.0010374122294374176,,-0.0007730803175737824,-0.001121455751822221,,,-0.003786111298886986,,-0.0022148751098488863,,,,,,,-0.002545833459596421,-0.0025169035339191893,-0.0004712500233721035,,-0.003955134124730154,,0.006328214599568247,,,,,0.002295207367719053,,,-0.0013105769880762642,,-0.0008754447074501527,,-0.000715630083957637,,,,,,-0.0011596204763606737,,,,,,,-0.00048125449042245695
1139,2026-05-31,TROW,US74144T1088,01213801,-0.0025904972045016216,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,-0.0010374122294374176,-0.0050338070678383785,,,,,-0.003786111298886986,,,,-0.0011718915925126383,-0.0010751820921596534,-0.0016590824792875555,,-0.0016653196314653281,,,-0.0004712500233721035,,,,-0.002171446186126359,,,-0.0009286688091609587,,,,,,,,-0.0006986987728229925,,,,-0.00240747294548792,0.004429750219697773,,-0.0011596204763606737,0.004429750219697773,,,0.005679166948330478,,-0.002060348939394313,-0.0001394502354140536
1140,2026-05-31,TRP,CA87807B1076,01067101C,,,,,-0.0010374122294374176,,-0.0007730803175737824,-0.001121455751822221,,,0.001276585077722701,,-0.0022148751098488863,,,,,,,-0.002545833459596421,,-0.0004712500233721035,,-0.003955134124730154,,,,0.003885745806752432,,,,,,,,,,,-0.0007650691225730178,,,,,-0.0011596204763606737,,,,,-0.0013672068579314114,0.0020413595482478217,-0.000378870888499194
1141,2026-05-31,TRU,US89400J1079,02463801,-0.0025904972045016216,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,0.0020319955136228317,0.0050338070678383785,,,,,0.001276585077722701,,,,,,,,,-0.002545833459596421,,-0.0004712500233721035,,,,,,,,,,,,-0.0013105769880762642,,,,0.002109404866522749,-0.0007650691225730178,-0.0019093750946973158,-0.00240747294548792,,,,,,,,,,-0.00010514111038469343
1142,2026-05-31,TRV,US89417E1091,06268905,0.0050338070678383785,0.002295207367719053,,,-0.0010374122294374176,-0.0050338070678383785,,-0.001121455751822221,,,0.001276585077722701,,,,,-0.0010751820921596534,,,-0.0016653196314653281,,,0.0018534519747689425,,,,-0.002171446186126359,,,,,,0.0021296876056239294,,,,,0.002060348939394313,0.002109404866522749,,,,0.004429750219697773,0.003407500168998287,-0.0011596204763606737,0.004429750219697773,0.005537187774622216,,,,,0.0003983235713202249
1143,2026-05-31,TRYG,DK0060636678,27428201W,,,,,,,,,,,0.001276585077722701,,0.0022038558306954094,,,-0.0010751820921596534,,,-0.0016653196314653281,,,-0.0004712500233721035,-0.0014914983904706306,,,-0.002171446186126359,,,,,,-0.002150364184319307,-0.0011476036838595266,,,,-0.0006986987728229925,-0.000715630083957637,,,,-0.002237247585705946,-0.0011565927466573819,,-0.0015016102439653466,,,,,-0.002060348939394313,-0.0002669316008048014
1144,2026-05-31,TSCO,GB00BLGZ9862,10013101W,,,,,,,,,,,,,0.0022038558306954094,,,,,,0.003305783746043114,0.0025312858398272987,0.0025312858398272987,-0.0004712500233721035,0.004342892372252718,0.0013302553212305624,,,,-0.003885745806752432,0.0018380706305799886,-0.0013342621143667991,-0.0023071615727592565,,-0.0011476036838595266,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,-0.002237247585705946,,,-0.0015016102439653466,,,-0.0028764611816219305,,,0.00015484515125098653
1145,2026-05-31,TSCO,US8923561067,02973601,-0.0025904972045016216,-0.0007730803175737824,-0.0006641304677208055,,,,-0.0007730803175737824,-0.001121455751822221,-0.0015652827631440892,-0.0012729167297982106,,,0.0022038558306954094,,-0.0011718915925126383,-0.0010751820921596534,,,,,0.0025312858398272987,-0.0004712500233721035,-0.0014914983904706306,,-0.010547024332613744,,,,,,,,,-0.0013105769880762642,-0.010804268828531154,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,0.002953166813131849,-0.0019093750946973158,-0.00240747294548792,,,,,,,,-0.0013672068579314114,,-0.0005443814591394411
1146,2026-05-31,TSEM,IL0010823792,03125501W,,,,,,,,,-0.0015652827631440892,-0.0012729167297982106,,0.005468827431725646,,,,,,-0.0023192409527213473,,,-0.0025169035339191893,-0.0004712500233721035,,,,,,,-0.0009286688091609587,-0.0013342621143667991,-0.0023071615727592565,-0.002150364184319307,-0.0011476036838595266,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,,,,,,,-0.002060348939394313,-0.000289370870271716
1147,2026-05-31,TSLA,US88160R1014,18499601,,-0.0007730803175737824,-0.0006641304677208055,,-0.0010374122294374176,-0.0050338070678383785,-0.0007730803175737824,-0.001121455751822221,-0.0015652827631440892,-0.0012729167297982106,,-0.0018770128049566833,,,-0.0011718915925126383,-0.0010751820921596534,0.003257169279189539,,,,,-0.0004712500233721035,-0.0014914983904706306,,0.010804268828531154,,,,-0.0009286688091609587,-0.0013342621143667991,,,,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,-0.0019093750946973158,0.004662894968102919,,,,,,,,-0.0013672068579314114,,-0.00038214701913041486
1148,2026-05-31,TSN,US9024941034,01079301,,,,,0.0020319955136228317,0.0050338070678383785,,,,,,,,,-0.0011718915925126383,,,,-0.0016653196314653281,,,-0.0004712500233721035,-0.0014914983904706306,0.0013302553212305624,-0.010547024332613744,,,0.003885745806752432,,-0.0013342621143667991,,,-0.0011476036838595266,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,-0.0011565927466573819,-0.0011596204763606737,-0.0015016102439653466,-0.0028214969552215114,-0.004520153285405891,,-0.0013672068579314114,,-0.00036626255622476743
1149,2026-05-31,TT,IE00BK9ZQ967,00595901,-0.0025904972045016216,-0.0007730803175737824,-0.0006641304677208055,,-0.0010374122294374176,,-0.0007730803175737824,,,,0.001276585077722701,,,,,,,,,,,-0.0004712500233721035,,0.0013302553212305624,,,,,,,,,,,,0.0025904972045016216,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,-0.0019093750946973158,0.004662894968102919,,,-0.0011596204763606737,,,,,-0.0013672068579314114,,-9.98707329647926e-05
1150,2026-05-31,TTE,FR0000120271,02462502W,,,,,0.0020319955136228317,,-0.0007730803175737824,-0.001121455751822221,,,0.001276585077722701,,,,-0.0011718915925126383,,,,,,,-0.0004712500233721035,,0.0013302553212305624,,,,-0.003885745806752432,,,,,-0.0011476036838595266,,,,,,-0.0007650691225730178,,,,,0.0022600766427029453,,,,,,,1.1269051242174508e-05
1151,2026-05-31,TTWO,US8740541094,06463001,,,0.00196006646889282,0.002109404866522749,0.0020319955136228317,,,0.0032812964590353873,,-0.0012729167297982106,,-0.0018770128049566833,,-0.0036914585164148105,,,0.003257169279189539,,0.003305783746043114,,,0.0018534519747689425,,,,,,,,,,,,,,,-0.0006986987728229925,,,,,,,,,,,,-0.0013672068579314114,,-3.587678917340932e-06
1152,2026-05-31,TUB,BE0003823409,10148302W,,,,,,,,,-0.0015652827631440892,,,,-0.0022148751098488863,-0.0036914585164148105,,-0.0010751820921596534,-0.0016590824792875555,-0.0023192409527213473,0.003305783746043114,-0.002545833459596421,-0.0025169035339191893,,0.004342892372252718,,,,,,,-0.0013342621143667991,,,,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,,,,-0.002237247585705946,-0.0011565927466573819,,-0.0015016102439653466,,,,-0.0013672068579314114,-0.002060348939394313,-0.0006108329064438749
1153,2026-05-31,TW,US8926721064,03491901,,,0.00196006646889282,0.002109404866522749,-0.0010374122294374176,,-0.0007730803175737824,-0.001121455751822221,,,-0.003786111298886986,,,,,-0.0010751820921596534,,,,,,0.0018534519747689425,,,,,,,-0.0009286688091609587,,,,,,,,,,,0.005468827431725646,0.004662894968102919,-0.002237247585705946,-0.0011565927466573819,-0.0011596204763606737,-0.0015016102439653466,-0.0028214969552215114,,-0.0028764611816219305,,-0.002060348939394313,8.037435815923256e-06
1154,2026-05-31,TWLO,US90138F1021,02736401,-0.0025904972045016216,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,0.0020319955136228317,,,-0.001121455751822221,-0.0015652827631440892,-0.0012729167297982106,,0.005468827431725646,0.0022038558306954094,,-0.0011718915925126383,,,-0.0023192409527213473,,,,-0.0004712500233721035,,,,,,,0.0018380706305799886,,,0.0021296876056239294,0.0022600766427029453,,,-0.0008754447074501527,,,-0.0007650691225730178,,,,,-0.0011596204763606737,,,,,,-0.002060348939394313,-0.0001310524123912973
1155,2026-05-31,TXN,US8825081040,01049901,0.0050338070678383785,0.002295207367719053,0.00196006646889282,0.002109404866522749,,,,0.0032812964590353873,0.00606815098588736,0.004867857384283267,,0.005468827431725646,,,0.0022600766427029453,,,-0.0023192409527213473,,,,-0.0004712500233721035,,,,,,,-0.0009286688091609587,,0.002295207367719053,,,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,,,,,,,,0.000260150620992893
