style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Valuation,Valuation,Volatility,MP
983,2025-11-30,PRU,US7443201022,14335601,0.0034879900416465363,,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,0.003701540452359589,,0.0016122265081388433,,,,,,,,,,,,,,,,,,,-0.0008555447271963202,,,,-0.0008912800106418668,,-0.0007701718987924411,,-0.000527254308620988,,,,,,,,,-0.0005632778949242853,-0.0006341800075720975,,-0.001813754821656199,0.007718105624068931,-0.0007903071118327664,0.001671663430097879,0.000486920898310154
984,2025-11-30,PRX,NL0013654783,33364502W,,-0.0007573089025704378,,,,,0.0016340133528434224,0.0016122265081388433,-0.002628630176313332,,,,0.0033901959283293434,,0.002211896123970974,,,,,-0.001971472632234999,-0.0019822457067280863,,,,,,-0.0008555447271963202,-0.0029733685600921295,0.001314315088156666,,-0.0008912800106418668,,-0.0007701718987924411,,0.0015568710915503854,,,,,,0.003664151154861008,-0.00046746258290108214,,,,0.0009830649439870997,,,-0.0007903071118327664,-0.0016950979641646717,0.0001316803567294715
985,2025-11-30,PRY,IT0004176001,28452101W,,0.0014866842800460647,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,,0.0016340133528434224,-0.0005512932588620666,,,,,,,,,0.002748113366145756,,,0.001960816023412107,,0.001909215601743367,,,,,,,,,,,0.0015177864616369864,,,-0.0015703504949404318,,,0.002812022979311936,,,-0.00046746258290108214,,,,0.0009830649439870997,,,,,0.0003408949000042
986,2025-11-30,PSA,US74460D1090,01009601,,,,,,,,,0.001314315088156666,,,,,0.002902007714649918,,,,0.0035218540226333956,,0.001960816023412107,,,,,,,,,,,,,-0.0007701718987924411,,,,,,,,,0.001832075577430504,,-0.0005632778949242853,-0.0006341800075720975,,,-0.004218034468967904,,0.001671663430097879,4.575932366772825e-06
987,2025-11-30,PSON,GB0006776081,10057201W,,-0.0007573089025704378,,-0.0005366138525610055,,,,0.0016122265081388433,,,,,-0.0011589487678314368,,0.002211896123970974,-0.002049440476447682,,,,-0.001971472632234999,,,,,,,-0.0008555447271963202,,0.001314315088156666,,,,-0.0007701718987924411,,0.0015568710915503854,,,0.002061085024609317,0.002812022979311936,0.001960816023412107,0.003664151154861008,0.001832075577430504,0.002267193527070249,0.0016639952492258706,,0.0009830649439870997,,,0.001563581742807068,,0.0004068906602267539
988,2025-11-30,PST,IT0003796171,23332001W,,,,-0.0005366138525610055,,,,-0.0005512932588620666,,,,,,,,,,,,,,,,,,,-0.0008555447271963202,,,,0.002609719167850646,,,,,-0.0015703504949404318,,,,,,,,-0.0005632778949242853,-0.0006341800075720975,,,,,0.001671663430097879,-4.802239878238917e-05
989,2025-11-30,PSTG,US74624M1027,02575601,,,,,,0.003701540452359589,0.0016340133528434224,,0.001314315088156666,,,,-0.0011589487678314368,0.002902007714649918,,,,,0.002418339762208265,0.001960816023412107,-0.0019822457067280863,,,,,,,,,,-0.0008912800106418668,,-0.0007701718987924411,,-0.000527254308620988,,0.003048327431354956,-0.00207286265332137,,-0.0019502740017808592,-0.001879538675291398,-0.00046746258290108214,,-0.0005632778949242853,,,-0.001813754821656199,,-0.0007903071118327664,0.001671663430097879,-3.328407715764144e-06
990,2025-11-30,PSX,US7185461040,17084101,0.0034879900416465363,0.0014866842800460647,0.0015840653464246277,,0.0015840653464246277,,0.0016340133528434224,0.0016122265081388433,,,,,,,,,,0.0035218540226333956,,0.001960816023412107,,-0.001909215601743367,,,,-0.002418339762208265,,,-0.005109168511707602,,,,,,-0.000527254308620988,,,-0.00207286265332137,,,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,,,,-0.0007903071118327664,,-1.259568250661598e-05
991,2025-11-30,PTC,US69370C1009,01869901,-0.001832075577430504,-0.0007573089025704378,,-0.0005366138525610055,,,,0.0016122265081388433,,,,,-0.0011589487678314368,,0.002211896123970974,,0.002748113366145756,-0.0035563820032474486,-0.002434570230411005,,0.0039005480035617184,,,,,,,,,,,,-0.0007701718987924411,,,,0.003048327431354956,,,,,-0.00046746258290108214,,,,0.0009830649439870997,-0.001813754821656199,,,,-5.746858738074498e-05
992,2025-11-30,PUB,FR0000130577,10129202W,,-0.0007573089025704378,,-0.0005366138525610055,,,-0.0008281985487014606,0.0016122265081388433,,-0.004478406967052343,0.0028563068057577932,0.0028563068057577932,-0.0011589487678314368,,,,,,,,,,,,-0.006595472078749814,,,,,,-0.0008912800106418668,,,,,0.0007903071118327664,,,,,,-0.00046746258290108214,,,,,,,0.001563581742807068,,-6.088419350750602e-05
993,2025-11-30,PWR,US74762E1029,06644601,-0.001832075577430504,,,-0.0005366138525610055,,,,-0.0005512932588620666,,,,,,,,,,,0.002418339762208265,0.001960816023412107,,,,,,,,,,,,0.005182156633303425,,,-0.000527254308620988,0.0007903071118327664,,,,,,-0.00046746258290108214,,-0.0005632778949242853,,,-0.001813754821656199,,-0.0007903071118327664,,-0.00011212022106721409
994,2025-11-30,PYPL,US70450Y1038,02461601,,,,-0.0005366138525610055,,,,,,,,,,,,,,,,,,-0.001909215601743367,,,,,-0.0008555447271963202,,,,-0.0008912800106418668,,,,,,,,,,,,,-0.0005632778949242853,,,0.0034547710888689505,,,,6.888166443062175e-05
995,2025-11-30,QAN,AU000000QAN2,22024401W,,0.0014866842800460647,,0.0015840653464246277,0.0015840653464246277,,0.0016340133528434224,,,,,,,,,,,,0.002418339762208265,0.001960816023412107,,,,,,,,,,,,,0.0015177864616369864,,0.0015568710915503854,0.0007903071118327664,,0.002061085024609317,,-0.0019502740017808592,,-0.00046746258290108214,,0.0016639952492258706,0.0018602613555448193,-0.001960816023412107,,,-0.0007903071118327664,0.001671663430097879,0.00031742019472560273
996,2025-11-30,QBE,AU000000QBE9,01575601W,,-0.0007573089025704378,0.0015840653464246277,0.0015840653464246277,,,,-0.0005512932588620666,,,,,,,,,,,,,,,,,,-0.002418339762208265,-0.0008555447271963202,,,,,,,,,0.0007903071118327664,,,,,,,,-0.0005632778949242853,0.0018602613555448193,,,,0.001563581742807068,,9.584348349628166e-05
997,2025-11-30,QCOM,US7475251036,02480001,-0.001832075577430504,,,-0.0005366138525610055,,,-0.0008281985487014606,-0.0005512932588620666,0.001314315088156666,0.004423792247941948,,,0.0033901959283293434,0.002902007714649918,,,,,,,,0.001909215601743367,,,,,,,,,,,0.0015177864616369864,,0.0015568710915503854,-0.0015703504949404318,0.003048327431354956,-0.00207286265332137,,-0.0019502740017808592,-0.001879538675291398,0.001832075577430504,,-0.0005632778949242853,,-0.001960816023412107,,,,,5.318674443083571e-05
998,2025-11-30,QIA,NL0015002CX3,06318601W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,-0.0008281985487014606,-0.0005512932588620666,,,-0.002902007714649918,-0.002902007714649918,-0.0011589487678314368,,0.002211896123970974,-0.002049440476447682,,-0.0035563820032474486,-0.002434570230411005,-0.001971472632234999,,,,,,,-0.0008555447271963202,,,,-0.0008912800106418668,,-0.0007701718987924411,,0.0015568710915503854,,,,,,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,,,,0.001563581742807068,,-0.0003527019311190776
999,2025-11-30,QSR,CA76131D1033,16447102C,,,,-0.0005366138525610055,,,,,-0.002628630176313332,,,,-0.0011589487678314368,,0.002211896123970974,,,,,,0.0039005480035617184,,,,,,-0.0008555447271963202,,0.001314315088156666,-0.0058508220053425765,-0.0008912800106418668,,0.0015177864616369864,,-0.000527254308620988,,0.003048327431354956,,,,,-0.00046746258290108214,,,,0.0009830649439870997,,,,0.001671663430097879,0.00011300940622640214
1000,2025-11-30,RAA,DE0007010803,24441701W,,-0.0007573089025704378,,-0.0005366138525610055,,,-0.0008281985487014606,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0007701718987924411,,-0.000527254308620988,,,-0.00207286265332137,,,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,,,,,-0.0016950979641646717,-0.0001992647139593431
1001,2025-11-30,RACE,NL0011585146,02546601W,,,,-0.0005366138525610055,,,-0.0008281985487014606,,0.001314315088156666,0.004423792247941948,0.0028563068057577932,0.0028563068057577932,0.0033901959283293434,,0.002211896123970974,,,,,,0.0039005480035617184,,,,,-0.002418339762208265,-0.0008555447271963202,,0.001314315088156666,,-0.0008912800106418668,,-0.0007701718987924411,,,,,0.002061085024609317,,0.001960816023412107,0.003664151154861008,-0.00046746258290108214,,,,0.0009830649439870997,,,,,0.0003900947578935817
1002,2025-11-30,RAND,NL0000379121,10476101W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,0.0016340133528434224,-0.0005512932588620666,,,,,,,,,0.002748113366145756,,0.002418339762208265,0.001960816023412107,,,,,,,,,,,,,-0.0007701718987924411,,-0.000527254308620988,,,-0.00207286265332137,-0.002812022979311936,,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,-0.001960816023412107,,,0.001563581742807068,,-0.00010395650016827825
1003,2025-11-30,RBA,CA74935Q1072,06560501,,,,,,,,,,,,,,,,,0.002748113366145756,,-0.002434570230411005,-0.001971472632234999,,,,,,,,,,,,,-0.0007701718987924411,,-0.000527254308620988,-0.0015703504949404318,,,,,,-0.00046746258290108214,,-0.0005632778949242853,,,-0.001813754821656199,,,,-0.00015692449213801956
1004,2025-11-30,RBI,AT0000606306,27281701W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,0.002037926765905841,0.002748113366145756,,,,,-0.001909215601743367,,,,0.0024023242670943032,0.0027274508596333816,,,,,,0.0015177864616369864,,0.0015568710915503854,-0.0015703504949404318,,,,,,,,,-0.0006341800075720975,,,,,,-5.148236965569197e-05
1005,2025-11-30,RBLX,US7710491033,03745301,-0.001832075577430504,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,,,0.001314315088156666,,-0.002902007714649918,-0.002902007714649918,-0.0011589487678314368,0.002902007714649918,0.002211896123970974,0.002037926765905841,,,,,,,,,,0.0024023242670943032,,,,,-0.0008912800106418668,-0.004650653388862048,,,-0.000527254308620988,0.0007903071118327664,,0.002061085024609317,-0.002812022979311936,,,-0.00046746258290108214,0.002267193527070249,,,,0.0034547710888689505,-0.004218034468967904,-0.0007903071118327664,,-0.0002472994595243354
1006,2025-11-30,RCI.B,CA7751092007,00921501C,,,,0.0015840653464246277,,,-0.0008281985487014606,0.0016122265081388433,-0.002628630176313332,,,,-0.0011589487678314368,,,,,-0.0035563820032474486,,,,,-0.006595472078749814,,-0.006595472078749814,0.0024023242670943032,,-0.0029733685600921295,,,,-0.004650653388862048,,,0.0015568710915503854,-0.0015703504949404318,,,,,,-0.00046746258290108214,0.002267193527070249,,,,,,-0.0007903071118327664,,-0.00034436909748560647
1007,2025-11-30,RCL,LR0008862868,02819101,,-0.0007573089025704378,,-0.0005366138525610055,,0.003701540452359589,0.0016340133528434224,-0.0005512932588620666,0.001314315088156666,,,,,,,0.002037926765905841,,,,,0.0039005480035617184,,,,,0.0024023242670943032,-0.0008555447271963202,,0.001314315088156666,0.005038207837933886,0.002609719167850646,0.005182156633303425,-0.0007701718987924411,0.004711051484821296,0.0015568710915503854,,0.003048327431354956,0.002061085024609317,,0.001960816023412107,-0.001879538675291398,0.001832075577430504,,0.0016639952492258706,,0.0009830649439870997,-0.001813754821656199,,-0.0007903071118327664,,0.00045253926958308064
1008,2025-11-30,RDDT,US75734B1008,04509701,0.0034879900416465363,0.0014866842800460647,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,0.003701540452359589,0.0016340133528434224,,0.001314315088156666,0.004423792247941948,,,,0.002902007714649918,0.002211896123970974,-0.002049440476447682,,0.0035218540226333956,,,,,0.006595472078749814,0.007718105624068931,0.006595472078749814,-0.002418339762208265,,,,-0.0058508220053425765,,,,,,,,0.002061085024609317,-0.002812022979311936,,,,,,,,,,-0.0007903071118327664,,0.00074394143283565
1009,2025-11-30,REA,AU000000REA9,24801501W,,,,-0.0005366138525610055,,,-0.0008281985487014606,,0.001314315088156666,0.004423792247941948,-0.002902007714649918,-0.002902007714649918,0.0033901959283293434,,,-0.002049440476447682,,,,,,,0.006595472078749814,,,,,-0.0029733685600921295,,,-0.0008912800106418668,,,,,0.0007903071118327664,,,,,,-0.00046746258290108214,,,,,,,-0.0007903071118327664,,3.101844042482567e-05
1010,2025-11-30,REC,IT0003828271,10242901W,,,,-0.0005366138525610055,,,,-0.0005512932588620666,,,,,-0.0011589487678314368,,,-0.002049440476447682,,,,,,-0.001909215601743367,,,,-0.002418339762208265,-0.0008555447271963202,,,,-0.0008912800106418668,,,,-0.000527254308620988,,,,,,,-0.00046746258290108214,,-0.0005632778949242853,,,,,-0.0007903071118327664,,-0.00028140035050189846
1011,2025-11-30,RED,ES0173093024,23411701W,,-0.0007573089025704378,,,,,-0.0008281985487014606,-0.0005512932588620666,,,,,,,-0.002225466038841962,,-0.0027690913307728223,-0.0035563820032474486,-0.002434570230411005,-0.001971472632234999,,,,,-0.006595472078749814,,,,,,,,-0.0007701718987924411,,,-0.0015703504949404318,,,-0.002812022979311936,,,,,,-0.0006341800075720975,,,,,,-0.0004122812487030623
1012,2025-11-30,REG,US7588491032,02909901,,,,,,,,,0.001314315088156666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00046746258290108214,,,-0.0006341800075720975,0.0009830649439870997,,-0.004218034468967904,,,-0.00010854643657079891
1013,2025-11-30,REGN,US75886F1075,02381201,0.0034879900416465363,0.0014866842800460647,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,,,0.0016122265081388433,,,0.0028563068057577932,0.0028563068057577932,,,0.002211896123970974,-0.002049440476447682,,-0.0035563820032474486,-0.002434570230411005,-0.001971472632234999,,-0.001909215601743367,,,,,0.0027274508596333816,-0.0029733685600921295,,,-0.0008912800106418668,,-0.0007701718987924411,,-0.000527254308620988,-0.0015703504949404318,,,,,,-0.00046746258290108214,,,-0.0006341800075720975,,,,0.001563581742807068,-0.0016950979641646717,0.00022504302593376563
1014,2025-11-30,REL,GB00B2B0DG97,10033801W,,,,-0.0005366138525610055,,,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,,,,0.001960816023412107,,,,,,,,,,,,,-0.0007701718987924411,,-0.000527254308620988,0.0007903071118327664,,,,,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,,,,,0.001671663430097879,-3.30118696456333e-05
1015,2025-11-30,REP,ES0173516115,01531901W,,0.0014866842800460647,,0.0015840653464246277,,,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,,,,,,,,,,,,0.0029733685600921295,0.001314315088156666,,,,,,-0.000527254308620988,,,,,0.001960816023412107,,-0.00046746258290108214,,,-0.0006341800075720975,0.0009830649439870997,,,,,0.00021357168217801622
1016,2025-11-30,RF,US7591EP1005,00467401,,,,-0.0005366138525610055,,,,,,,,,,,,,,,,,,,,,,,-0.0008555447271963202,,,,,,,,,,,,,,,,,,,,,,,,-3.913504526294593e-05
1017,2025-11-30,RHM,DE0007030009,10031201W,,,,-0.0005366138525610055,,,0.0016340133528434224,-0.0005512932588620666,,,,,,,,,0.002748113366145756,,0.002418339762208265,,,0.001909215601743367,,,,,,,,,,,,,-0.000527254308620988,,,0.002061085024609317,0.002812022979311936,0.001960816023412107,,-0.00046746258290108214,,,-0.0006341800075720975,0.0009830649439870997,,,-0.0007903071118327664,,0.00015268680691771485
1018,2025-11-30,RI,FR0000120693,10139601W,,-0.0007573089025704378,,-0.0005366138525610055,,,-0.0008281985487014606,,-0.002628630176313332,,,,,,-0.002225466038841962,-0.002049440476447682,,,-0.002434570230411005,-0.001971472632234999,,-0.001909215601743367,,,,-0.002418339762208265,,-0.0029733685600921295,0.001314315088156666,,-0.0008912800106418668,,-0.0007701718987924411,,,,,,,,-0.001879538675291398,-0.00046746258290108214,-0.002281452605856854,-0.0005632778949242853,-0.0006341800075720975,0.0009830649439870997,,,-0.0007903071118327664,,-0.0004148581144324661
1019,2025-11-30,RIO,AU000000RIO1,01956515W,,0.0014866842800460647,,0.0015840653464246277,0.0015840653464246277,,-0.0008281985487014606,0.0016122265081388433,0.001314315088156666,,,,,,-0.002225466038841962,0.002037926765905841,,,,,,,,,,,-0.0008555447271963202,,-0.005109168511707602,,,,-0.0007701718987924411,,-0.000527254308620988,,,,,,-0.001879538675291398,-0.00046746258290108214,-0.002281452605856854,-0.0005632778949242853,-0.0006341800075720975,,,,-0.0007903071118327664,,-0.00022064703080749612
1020,2025-11-30,RIO,GB0007188757,01956501W,,0.0014866842800460647,,0.0015840653464246277,,,-0.0008281985487014606,0.0016122265081388433,0.001314315088156666,,,,,,-0.002225466038841962,0.002037926765905841,,,,,,,,,,,-0.0008555447271963202,,-0.005109168511707602,,,,-0.0007701718987924411,,-0.000527254308620988,,,,,,-0.001879538675291398,-0.00046746258290108214,-0.002281452605856854,-0.0005632778949242853,-0.0006341800075720975,,,,-0.0007903071118327664,,-0.00026752391435929177
1021,2025-11-30,RIVN,US76954A1034,03981101,-0.001832075577430504,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,,-0.0005512932588620666,-0.002628630176313332,-0.004478406967052343,-0.002902007714649918,-0.002902007714649918,-0.0011589487678314368,-0.005757951814781583,-0.002225466038841962,,,,,-0.001971472632234999,-0.0019822457067280863,0.001909215601743367,,,,0.0024023242670943032,-0.0008555447271963202,,0.001314315088156666,,0.002609719167850646,-0.004650653388862048,-0.0007701718987924411,0.004711051484821296,0.0015568710915503854,,0.003048327431354956,0.002061085024609317,-0.002812022979311936,0.001960816023412107,-0.001879538675291398,0.001832075577430504,,0.0016639952492258706,,0.0009830649439870997,-0.001813754821656199,,-0.0007903071118327664,,-0.00029380907068149936
1022,2025-11-30,RJF,US7547301090,00889801,,0.0014866842800460647,,,,0.003701540452359589,0.0016340133528434224,,,,,,,,,,,,,,,0.001909215601743367,,,,-0.002418339762208265,-0.0008555447271963202,,,,-0.0008912800106418668,,,,-0.000527254308620988,0.0007903071118327664,,,,,,,,-0.0005632778949242853,,,-0.001813754821656199,0.007718105624068931,,,0.00029622538215639095
1023,2025-11-30,RKLB,US7731211089,03950301,-0.001832075577430504,-0.0007573089025704378,,-0.0005366138525610055,-0.001598021869300616,,,-0.0005512932588620666,,,,,,,,,0.002748113366145756,,-0.002434570230411005,,,0.001909215601743367,,,,,,,,-0.0058508220053425765,,-0.004650653388862048,-0.0007701718987924411,,-0.000527254308620988,0.0007903071118327664,,-0.00207286265332137,-0.002812022979311936,-0.0019502740017808592,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,,-0.001813754821656199,,-0.0007903071118327664,,-0.0004472982972307197
1024,2025-11-30,RKT,GB00B24CGK77,22185802W,,,0.0015840653464246277,0.0015840653464246277,,,-0.0008281985487014606,,0.001314315088156666,,,,,,0.002211896123970974,,,,,,,,,,,,,,0.001314315088156666,,,,-0.0007701718987924411,,-0.000527254308620988,0.0007903071118327664,,,,,,0.001832075577430504,0.002267193527070249,-0.0005632778949242853,-0.0006341800075720975,,,,,,0.000175543440706471
1025,2025-11-30,RKT,US77311W1018,03672201,-0.001832075577430504,0.0014866842800460647,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,0.0016340133528434224,-0.0005512932588620666,,,,,,,,-0.002049440476447682,,,,,,-0.001909215601743367,,,,-0.002418339762208265,-0.0008555447271963202,,,,-0.0008912800106418668,,-0.0007701718987924411,,-0.000527254308620988,-0.0015703504949404318,,,,,,,-0.002281452605856854,-0.0005632778949242853,-0.0006341800075720975,,0.0034547710888689505,,-0.0007903071118327664,,-0.00018791381126975328
1026,2025-11-30,RMD,US7611521078,03188701,,0.0014866842800460647,,,,,,-0.0005512932588620666,0.001314315088156666,,,,0.0033901959283293434,0.002902007714649918,0.002211896123970974,-0.002049440476447682,,,,,0.0039005480035617184,-0.001909215601743367,,,,,-0.0008555447271963202,,,,0.002609719167850646,,-0.0007701718987924411,0.004711051484821296,,,,,,0.001960816023412107,,0.001832075577430504,-0.002281452605856854,-0.0005632778949242853,-0.0006341800075720975,,-0.001813754821656199,,,-0.0016950979641646717,9.860982906804398e-05
1027,2025-11-30,RMS,FR0000052292,20305301W,,-0.0007573089025704378,,-0.0005366138525610055,,,-0.0008281985487014606,,0.001314315088156666,0.004423792247941948,-0.002902007714649918,-0.002902007714649918,0.0033901959283293434,,0.002211896123970974,,,,,-0.001971472632234999,0.0039005480035617184,0.001909215601743367,,,,,0.0027274508596333816,,0.001314315088156666,,-0.0008912800106418668,,-0.0007701718987924411,,-0.000527254308620988,,,0.002061085024609317,,0.001960816023412107,0.003664151154861008,-0.00046746258290108214,,-0.0005632778949242853,,0.0009830649439870997,,,,-0.0016950979641646717,0.00031941602064948824
1028,2025-11-30,RNO,FR0000131906,21047901W,,-0.0007573089025704378,,-0.0005366138525610055,,,-0.0008281985487014606,-0.0005512932588620666,,-0.004478406967052343,-0.002902007714649918,-0.002902007714649918,-0.0011589487678314368,,,0.002037926765905841,,,,,-0.0019822457067280863,,,,,,-0.0008555447271963202,,-0.005109168511707602,,,,0.0015177864616369864,,-0.000527254308620988,,,-0.00207286265332137,-0.002812022979311936,,-0.001879538675291398,-0.00046746258290108214,,-0.0005632778949242853,,-0.001960816023412107,,,,0.001671663430097879,-0.0006229384606773772
1029,2025-11-30,RO,CH0012032113,02564804W,,0.0014866842800460647,,,,,,-0.0005512932588620666,0.001314315088156666,,,,,,,,,,0.002418339762208265,0.001960816023412107,,,,,,-0.002418339762208265,-0.0008555447271963202,,,,-0.0008912800106418668,,,,-0.000527254308620988,-0.0015703504949404318,,,,,,-0.00046746258290108214,,,-0.0006341800075720975,0.0009830649439870997,,,,0.001671663430097879,2.5292447457088076e-05
1030,2025-11-30,ROCK B,DK0063855168,22149901W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,0.0016340133528434224,0.0016122265081388433,,,,,,,,,-0.0027690913307728223,,,,,-0.001909215601743367,,,,,,,,,,,,,,,,-0.00207286265332137,,-0.0019502740017808592,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,-0.001960816023412107,,,0.001563581742807068,-0.0016950979641646717,-0.00015053695049274996
1031,2025-11-30,ROG,CH0012032048,02564803W,,-0.0007573089025704378,,-0.0005366138525610055,,,-0.0008281985487014606,-0.0005512932588620666,0.001314315088156666,,,,,,,,,,0.002418339762208265,0.001960816023412107,,,,,,-0.002418339762208265,-0.0008555447271963202,,,,-0.0008912800106418668,,,,-0.000527254308620988,-0.0015703504949404318,,,,,,-0.00046746258290108214,,,-0.0006341800075720975,0.0009830649439870997,,,,0.001671663430097879,-8.283207374489925e-05
1032,2025-11-30,ROK,US7739031091,00920301,,,,,,-0.003778655878450414,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,-0.0027690913307728223,,,,,,,,,,,,,,,-0.004650653388862048,-0.0007701718987924411,0.004711051484821296,-0.000527254308620988,,,,,,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,0.0009830649439870997,,,-0.0007903071118327664,,-0.00025282025716036457
1033,2025-11-30,ROL,US7757111049,00922501,,,,-0.0005366138525610055,,-0.003778655878450414,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,,,,,,,,,,,,,,0.005038207837933886,,0.005182156633303425,-0.0007701718987924411,0.004711051484821296,-0.000527254308620988,,,0.002061085024609317,,0.001960816023412107,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,,,,-0.0007903071118327664,,-9.291379012885982e-05
1034,2025-11-30,ROP,US7766961061,02492501,-0.001832075577430504,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,,-0.0005512932588620666,-0.002628630176313332,,,,-0.0011589487678314368,-0.005757951814781583,,,,-0.0035563820032474486,-0.002434570230411005,-0.001971472632234999,0.0039005480035617184,,,,,,,,,,,,,,-0.000527254308620988,0.0007903071118327664,,,,,,-0.00046746258290108214,,-0.0005632778949242853,,,0.0034547710888689505,,,,-0.0001720377906546619
1035,2025-11-30,ROST,US7782961038,00924801,,,,-0.0005366138525610055,,-0.003778655878450414,-0.0008281985487014606,-0.0005512932588620666,0.001314315088156666,,0.0028563068057577932,0.0028563068057577932,,,,,,,,,,,,,,,-0.0008555447271963202,,0.001314315088156666,-0.0058508220053425765,,,-0.0007701718987924411,,-0.000527254308620988,,,,,,,-0.00046746258290108214,-0.002281452605856854,-0.0005632778949242853,,,0.0034547710888689505,,,,-3.47115793030761e-05
1036,2025-11-30,RPM,US7496851038,00890201,,-0.0007573089025704378,,-0.0005366138525610055,,,,-0.0005512932588620666,,,,,0.0033901959283293434,0.002902007714649918,,,,,,,,,,,,,-0.0008555447271963202,-0.0029733685600921295,-0.005109168511707602,,,,,,-0.000527254308620988,,0.003048327431354956,-0.00207286265332137,,-0.0019502740017808592,-0.001879538675291398,0.001832075577430504,-0.002281452605856854,-0.0005632778949242853,,,,,,,-0.00033022559832020807
1037,2025-11-30,RR.,GB00B63H8491,10049901W,,0.0014866842800460647,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,,,0.0016122265081388433,,,,,,,,,,,0.002418339762208265,0.001960816023412107,,0.001909215601743367,,,,,,,,,,,,,0.0015568710915503854,0.0007903071118327664,,,0.002812022979311936,,,-0.00046746258290108214,,,-0.0006341800075720975,,,,,0.001671663430097879,0.00043927519696462667
1038,2025-11-30,RS,US7595091023,03067101,-0.001832075577430504,-0.0007573089025704378,,-0.0005366138525610055,,,,-0.0005512932588620666,,,,,,,,,-0.0027690913307728223,,,,-0.0019822457067280863,-0.001909215601743367,0.006595472078749814,,,,-0.0008555447271963202,,-0.005109168511707602,-0.0058508220053425765,,,,,-0.000527254308620988,-0.0015703504949404318,,-0.00207286265332137,-0.002812022979311936,-0.0019502740017808592,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,,,,,,-0.00051037857275076
1039,2025-11-30,RSG,US7607591002,11216801,,-0.0007573089025704378,,-0.0005366138525610055,,,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,,,-0.002434570230411005,,,,,,,,,,,0.005038207837933886,,0.005182156633303425,,,-0.000527254308620988,,,,,,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,0.0009830649439870997,,,,,-6.603657758415721e-05
1040,2025-11-30,RTO,GB00B082RF11,10009102W,,,,-0.0005366138525610055,,,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,,,,,,-0.001909215601743367,,,,,,,,,,,-0.0007701718987924411,,-0.000527254308620988,-0.0015703504949404318,,,-0.002812022979311936,,,-0.00046746258290108214,,-0.0005632778949242853,,,,,,,-0.00019334822903723992
