style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Size,Valuation,Valuation,Valuation,Volatility,MP
886,2026-02-28,NESN,CH0038863350,01660301W,,-0.0005240238361716008,,,,-0.0010527474376900321,,0.0009543198317271431,0.0009504561886837133,,,,,,,,,,,,,-0.0006310824693679495,,-0.002524329877471798,-0.0008536824676540989,,,,,,,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,-0.0014581532832601066,,,-0.0012758841228525932,0.0014858397380055517,-0.0003056805711001005,-0.0006844392962241317,,,,0.0009390507144195088,,,-0.000586906696512193,,-0.00017536739751371455
887,2026-02-28,NESTE,FI0009013296,27274601W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,-0.0010527474376900321,-0.0003999364201105233,,,,,,,0.0005796609348268573,0.001268987451918255,,0.001282856167239766,,,0.0014858397380055517,,-0.0006310824693679495,,0.0008536824676540989,,,,0.001956355655040643,,,-0.0008237286968592181,,,,,0.001449152337067143,,0.0010919194353715218,0.001268987451918255,-0.0014953036853813833,0.0012039111723327034,-0.0006844392962241317,0.0010919194353715218,,,,,,,,0.0003259005688637039
888,2026-02-28,NET,US18915M1071,03560401,-0.0011856700939640262,,,,-0.002637782905672777,-0.0010527474376900321,-0.0003999364201105233,,,-0.001893247408103848,-0.0008475186953244664,-0.0005359878506960666,,,,-0.001924284250859649,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,-0.0006310824693679495,-0.0007476518426906916,,,,,,0.005216948413441716,,-0.0008237286968592181,0.004118643484296091,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,,-0.0014953036853813833,-0.0003056805711001005,,,-0.0003798748844739113,,,,,,0.0010970218626396128,-0.000214218961994125
889,2026-02-28,NFLX,US64110L1061,14757901,-0.0011856700939640262,-0.0005240238361716008,,-0.0010387729141808724,,,-0.0003999364201105233,,0.0009504561886837133,,,0.0015650845240325147,0.0027947937929152043,,0.001268987451918255,0.001924284250859649,,,,,,,0.0021940437252792257,,,,,-0.001956355655040643,,0.003848568501719298,,,,-0.0003595140560564735,,,,,,0.0014858397380055517,-0.0003056805711001005,,,,0.002667757711419059,,-0.0027947937929152043,,,,0.00017389455818778103
890,2026-02-28,NG.,GB00BDR05C01,21181901W,,,,,,,-0.0003999364201105233,,,,,-0.0005359878506960666,,,,,-0.001282856167239766,-0.0006293905592624053,,,,,,,,,,,,,0.0016302963792005358,,,,-0.0005037825721134703,,,,,,,-0.0006844392962241317,,,,0.0009390507144195088,,,,,-2.291628164719551e-05
891,2026-02-28,NHY,NO0005052605,01238301W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,0.0010387729141808724,-0.0003999364201105233,0.0009543198317271431,0.0009504561886837133,0.0018631958619434695,-0.0008475186953244664,0.0015650845240325147,,,,,,,-0.0008475186953244664,,,,,,,-0.0005576310655697796,,,,,,,0.0011396246534217337,0.0010671030845676235,0.0009947571127325303,0.001449152337067143,,0.0010919194353715218,0.001268987451918255,,-0.0003056805711001005,,0.0010919194353715218,-0.0003798748844739113,,,,,0.0011621914782419663,,0.00014118044288340093
892,2026-02-28,NI,US65473P1057,00797401,-0.0011856700939640262,,,,,,-0.0003999364201105233,,,,,,,,,,,-0.0006293905592624053,,,,,,,,,,,,0.003848568501719298,,,-0.00039257973010849026,,0.0009947571127325303,,,,,,,-0.0006844392962241317,,,,,-0.0027947937929152043,,,,-4.3683779064790756e-05
893,2026-02-28,NIBE B,SE0015988019,23424601W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,0.0010387729141808724,0.001173813393024386,,,,,,,0.0005796609348268573,,,,,,,,0.0012355930452888273,,0.0008536824676540989,,,,,,,0.0016302963792005358,,0.0011396246534217337,0.0010671030845676235,-0.0005037825721134703,,,0.0010919194353715218,-0.0012758841228525932,,0.0012039111723327034,,-0.0010970218626396128,-0.0003798748844739113,,-0.0009390507144195088,,,,,8.486427272597903e-05
894,2026-02-28,NICE,IL0002730112,06190201W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,,-0.0003999364201105233,,,,-0.0008475186953244664,-0.0005359878506960666,,,-0.0012899048274993253,,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,,-0.0007476518426906916,,,,,,,,,,0.0011396246534217337,0.0010671030845676235,0.0009947571127325303,,,0.0010919194353715218,,,0.0012039111723327034,,0.0010919194353715218,-0.0003798748844739113,,,,,,,-0.00012719882511021921
895,2026-02-28,NKE,US6541061031,00790601,-0.0011856700939640262,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,,0.001173813393024386,,0.0009504561886837133,,-0.0008475186953244664,-0.0005359878506960666,,,,-0.001924284250859649,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,-0.0006310824693679495,-0.0007476518426906916,,-0.0008536824676540989,-0.0005576310655697796,,,-0.005335515422838118,,-0.0008237286968592181,-0.004118643484296091,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,-0.0014581532832601066,-0.002347626786048772,-0.0010970218626396128,-0.0012758841228525932,-0.0014953036853813833,-0.0003056805711001005,,-0.0010970218626396128,-0.0003798748844739113,-0.0013973968964576021,,,,-0.000586906696512193,,-0.00047674971264815213
896,2026-02-28,NLY,US0357108390,06555601,-0.0011856700939640262,-0.0005240238361716008,,,-0.002637782905672777,-0.0010527474376900321,-0.0003999364201105233,,,,,,,0.0005796609348268573,,,,,,,,,,,,-0.0005576310655697796,,,,,,,,0.0010671030845676235,0.0009947571127325303,,,0.0010919194353715218,,,,0.001349210796579754,0.0010919194353715218,,,,-0.0027947937929152043,,-0.000586906696512193,,-5.7874668801602934e-05
897,2026-02-28,NN,NL0010773842,26084001W,,,,,,,-0.0003999364201105233,,,,,,,,0.001268987451918255,,,,,,,,,,-0.0008536824676540989,-0.0005576310655697796,,,,,,,-0.00039257973010849026,-0.0003595140560564735,0.0009947571127325303,,,0.0010919194353715218,,-0.0014953036853813833,,-0.0006844392962241317,,,,,,-0.0014228041127568314,,,-3.1309086927877183e-05
898,2026-02-28,NOC,US6668071029,00798501,-0.0011856700939640262,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,-0.002637782905672777,,-0.0003999364201105233,,,,,,,0.0005796609348268573,,,,,,,,,,0.0008536824676540989,,,,,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,,,,,,,-0.0003056805711001005,,,-0.0003798748844739113,0.002667757711419059,0.0009390507144195088,,,-0.000586906696512193,,-7.666507734031464e-05
899,2026-02-28,NOKIA,FI0009000681,02367102W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,-0.0010527474376900321,-0.0003999364201105233,-0.0018781014288390175,0.0009504561886837133,0.0018631958619434695,-0.0008475186953244664,-0.0005359878506960666,-0.0028629594951814293,,-0.0012899048274993253,,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,,-0.0007476518426906916,,,,,,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,0.0009947571127325303,-0.0014581532832601066,,-0.0010970218626396128,-0.0012758841228525932,,-0.0003056805711001005,,-0.0010970218626396128,-0.0003798748844739113,,0.0009390507144195088,,,,,-0.00043226101324868066
900,2026-02-28,NOVN,CH0012005267,10131001W,,-0.0005240238361716008,,-0.0010387729141808724,,,,0.0009543198317271431,0.0009504561886837133,0.0018631958619434695,0.002497475304307204,0.0015650845240325147,,,,,,0.0018485250283848597,0.002497475304307204,,0.002497475304307204,,0.0021940437252792257,,0.0016889401338480374,-0.0005576310655697796,,,,,,,,,,,,,0.001268987451918255,,-0.0003056805711001005,-0.0006844392962241317,,-0.0003798748844739113,,0.0009390507144195088,,,0.0011621914782419663,,0.0002909776364628339
901,2026-02-28,NOVO B,DK0062498333,00802002W,,-0.0005240238361716008,,,,,,0.0009543198317271431,-0.0019401874264865884,-0.001893247408103848,0.002497475304307204,0.0015650845240325147,,,,,0.001282856167239766,0.0018485250283848597,0.002497475304307204,0.0014858397380055517,0.002497475304307204,-0.0006310824693679495,0.0021940437252792257,,0.0016889401338480374,0.0017651329218411817,-0.0016889401338480374,,,,,,,,,,0.0023243829564839327,,0.001268987451918255,-0.0014953036853813833,-0.0003056805711001005,,-0.0010970218626396128,-0.0003798748844739113,,,,,,0.0010970218626396128,0.00025497061282902747
902,2026-02-28,NOW,US81762P1021,17100701,,,,,,,-0.0003999364201105233,0.0009543198317271431,0.0009504561886837133,0.0018631958619434695,-0.0008475186953244664,-0.0005359878506960666,,,,0.001924284250859649,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,-0.0006310824693679495,-0.0007476518426906916,,,,,,0.005216948413441716,0.003848568501719298,0.0016302963792005358,,-0.00039257973010849026,-0.0003595140560564735,,,,,,,-0.0003056805711001005,,,-0.0003798748844739113,0.002667757711419059,,,,,,1.8677795568716402e-05
903,2026-02-28,NRG,US6293775085,13599003,0.0022792493068434674,,,,0.002637782905672777,0.0010387729141808724,0.001173813393024386,,,,,0.0015650845240325147,,0.0005796609348268573,0.001268987451918255,,0.001282856167239766,0.0018485250283848597,,0.0014858397380055517,,,,0.0008536824676540989,,,,,,,-0.0008237286968592181,,,,0.0009947571127325303,,,,,,,0.001349210796579754,,,0.002667757711419059,,0.005216948413441716,,,0.0010970218626396128,0.0005226912522030074
904,2026-02-28,NSC,US6558441084,00792301,-0.0011856700939640262,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,-0.002637782905672777,-0.0010527474376900321,,,,,,,,-0.0017011788304701245,,,-0.001282856167239766,,,-0.0014858397380055517,,-0.0006310824693679495,,-0.002524329877471798,,,,,,,,,,,-0.0005037825721134703,,,,0.001268987451918255,,-0.0003056805711001005,-0.0006844392962241317,0.0010919194353715218,-0.0003798748844739113,,,,-0.0014228041127568314,-0.000586906696512193,,-0.00035204368527806673
905,2026-02-28,NSIS B,DK0060336014,24133601W,,,,,,,-0.0003999364201105233,-0.0018781014288390175,,,-0.0008475186953244664,-0.0005359878506960666,,,-0.0012899048274993253,,,-0.0006293905592624053,-0.0008475186953244664,,,0.0012355930452888273,,,-0.0008536824676540989,0.0017651329218411817,-0.0016889401338480374,,,,-0.0008237286968592181,,,-0.0003595140560564735,0.0009947571127325303,,,0.0010919194353715218,0.001268987451918255,,-0.0003056805711001005,,0.0010919194353715218,,,,,,,,-9.940552901147421e-05
906,2026-02-28,NST,AU000000NST8,25962501W,,-0.0005240238361716008,,,,-0.0010527474376900321,0.001173813393024386,0.0009543198317271431,0.0009504561886837133,0.0018631958619434695,-0.0008475186953244664,,0.0027947937929152043,,0.001268987451918255,,,,-0.0008475186953244664,,,0.0012355930452888273,0.0021940437252792257,,,-0.0005576310655697796,,,,,0.0016302963792005358,,,,-0.0005037825721134703,0.001449152337067143,,,,,-0.0003056805711001005,,,-0.0003798748844739113,,,,,-0.000586906696512193,,0.0002039579600399946
907,2026-02-28,NTAP,US64110D1046,06159101,,,,,,,0.001173813393024386,0.0009543198317271431,0.0009504561886837133,,,,,,,0.001924284250859649,0.001282856167239766,0.0018485250283848597,,0.0014858397380055517,-0.0008505894152350623,0.0012355930452888273,,,,,,,,-0.004268412338270494,,-0.004118643484296091,-0.00039257973010849026,-0.0003595140560564735,,,,0.0010919194353715218,,0.0014858397380055517,0.0012039111723327034,,0.0010919194353715218,-0.0003798748844739113,-0.0013973968964576021,,,,,0.0010970218626396128,0.00011968521922116913
908,2026-02-28,NTGY,ES0116870314,22058601W,,,,,,-0.0010527474376900321,-0.0003999364201105233,,,,,0.0015650845240325147,,0.0005796609348268573,,,0.001282856167239766,0.0018485250283848597,,0.0014858397380055517,,,,0.0008536824676540989,,,,,,,,,-0.00039257973010849026,,-0.0005037825721134703,,,,,,,-0.0006844392962241317,,,,,,,,0.0010970218626396128,7.433490488084943e-05
909,2026-02-28,NTR,CA67077M1086,01658201C,,,,,,,-0.0003999364201105233,,,,-0.0008475186953244664,-0.0005359878506960666,,,-0.0012899048274993253,,,-0.0006293905592624053,-0.0008475186953244664,,,-0.0006310824693679495,-0.0007476518426906916,,-0.0008536824676540989,-0.0005576310655697796,,,,,,-0.004118643484296091,0.0011396246534217337,0.0010671030845676235,,,,,,,-0.0003056805711001005,,,-0.0003798748844739113,,0.0009390507144195088,,,,,-0.00022837550439365546
910,2026-02-28,NTRA,US6323071042,02417601,-0.0011856700939640262,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,,,,-0.0019401874264865884,-0.001893247408103848,-0.0008475186953244664,-0.0005359878506960666,,,,,,-0.0006293905592624053,-0.0008475186953244664,0.0014858397380055517,-0.0008505894152350623,,-0.0007476518426906916,,,-0.0005576310655697796,0.0016889401338480374,0.001956355655040643,,,,,-0.00039257973010849026,-0.0003595140560564735,,,0.0023243829564839327,,0.001268987451918255,-0.0014953036853813833,0.0012039111723327034,,,-0.0003798748844739113,,-0.0009390507144195088,,-0.0014228041127568314,-0.000586906696512193,,-5.843170237453235e-05
911,2026-02-28,NTRS,US6658591044,00798201,0.0022792493068434674,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,,-0.0003999364201105233,,,,,,,0.0005796609348268573,-0.0012899048274993253,,,,,,,,,,,-0.0005576310655697796,0.0016889401338480374,,,,,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,-0.0010970218626396128,,-0.0014953036853813833,,0.001349210796579754,-0.0010970218626396128,,,,0.005216948413441716,,-0.000586906696512193,,-3.9752277892562685e-06
912,2026-02-28,NUE,US6703461052,00803001,0.0022792493068434674,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,,-0.0003999364201105233,,0.0009504561886837133,,-0.0008475186953244664,-0.0005359878506960666,,,,-0.001924284250859649,,-0.0006293905592624053,-0.0008475186953244664,,-0.0008505894152350623,-0.0006310824693679495,-0.0007476518426906916,,,-0.0005576310655697796,,,0.005216948413441716,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,,-0.0014581532832601066,,-0.0010970218626396128,-0.0012758841228525932,,-0.0003056805711001005,,-0.0010970218626396128,-0.0003798748844739113,,,,,-0.000586906696512193,,-0.00014634064091188683
913,2026-02-28,NVDA,US67066G1040,11776801,,,,,,0.0010387729141808724,-0.0003999364201105233,0.0009543198317271431,0.0009504561886837133,0.0018631958619434695,0.002497475304307204,0.0015650845240325147,0.0027947937929152043,,,0.001924284250859649,,0.0018485250283848597,0.002497475304307204,0.0014858397380055517,0.002497475304307204,-0.0006310824693679495,0.0021940437252792257,,,,,,,0.003848568501719298,-0.0008237286968592181,,,,,0.001449152337067143,,,0.001268987451918255,0.0014858397380055517,-0.0003056805711001005,,,-0.0003798748844739113,0.002667757711419059,0.0009390507144195088,,,,-0.0011073711254947036,0.0004785902378997995
914,2026-02-28,NVMI,IL0010845571,13390501W,,,,,,,,0.0009543198317271431,,,,-0.0005359878506960666,,,,,,,,,,0.0012355930452888273,,,,,,,,,,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,0.001449152337067143,,,0.001268987451918255,,-0.0003056805711001005,,,0.0014764948339929384,,-0.0009390507144195088,,,,-0.0011073711254947036,2.4432282320598488e-05
915,2026-02-28,NVR,US62944T1051,01245901,,,,,,,,0.0009543198317271431,0.0009504561886837133,0.0018631958619434695,0.002497475304307204,0.0015650845240325147,,,0.001268987451918255,,,,0.002497475304307204,,,0.0012355930452888273,,,-0.0008536824676540989,-0.0005576310655697796,-0.0016889401338480374,-0.001956355655040643,,-0.004268412338270494,-0.0008237286968592181,-0.004118643484296091,-0.00039257973010849026,-0.0003595140560564735,,,,,,,-0.0003056805711001005,,,-0.0003798748844739113,,-0.0009390507144195088,,,0.0011621914782419663,-0.0011073711254947036,-4.300994286498385e-05
916,2026-02-28,NWG,GB00BM8PJY71,01563402W,,,,,,,0.001173813393024386,,,,,,,0.0005796609348268573,0.001268987451918255,,,,,,,,,,0.0016889401338480374,0.0017651329218411817,,,,,,,,,,,,,,,,,,,,0.0009390507144195088,,0.0014228041127568314,,,0.0002992817539711847
917,2026-02-28,NWSA,US65249B1098,01804301,0.0022792493068434674,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,,,,,,,-0.0005359878506960666,,,,-0.001924284250859649,,,,,,,-0.0007476518426906916,,,,,-0.001956355655040643,,,,,,-0.0003595140560564735,,,-0.002347626786048772,,,,-0.0003056805711001005,,,,,,,,,,-8.981938600695614e-05
918,2026-02-28,NXPI,NL0009538784,18472501,-0.0011856700939640262,-0.0005240238361716008,,,,,-0.0003999364201105233,-0.0018781014288390175,,,,-0.0005359878506960666,,,0.001268987451918255,-0.001924284250859649,,-0.0006293905592624053,-0.0008475186953244664,,,-0.0006310824693679495,,,,,,,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,-0.0014581532832601066,,-0.0010970218626396128,-0.0012758841228525932,-0.0014953036853813833,-0.0003056805711001005,,-0.0010970218626396128,-0.0003798748844739113,,,,,,,-0.00017406675576425146
919,2026-02-28,NXT,GB0032089863,10014901W,,,,,,,-0.0003999364201105233,0.0009543198317271431,0.0009504561886837133,,0.002497475304307204,0.0015650845240325147,0.0027947937929152043,,-0.0012899048274993253,,,0.0018485250283848597,0.002497475304307204,,,-0.0006310824693679495,,,-0.0008536824676540989,-0.0005576310655697796,-0.0016889401338480374,,,,,,-0.00039257973010849026,-0.0003595140560564735,,0.001449152337067143,,,0.001268987451918255,,-0.0003056805711001005,,,-0.0003798748844739113,,-0.0009390507144195088,,,0.0011621914782419663,,7.332254830134476e-05
920,2026-02-28,O,US7561091049,03082201,,,,,,,,,,,,,,,-0.0012899048274993253,-0.001924284250859649,,,,,,,,,,,,0.001956355655040643,,,,,,,-0.0005037825721134703,,,,,,-0.0003056805711001005,,,-0.0003798748844739113,,0.0009390507144195088,-0.0027947937929152043,,-0.000586906696512193,,-2.4591964578117604e-05
921,2026-02-28,O39,SG1S04926220,01575301W,,,,,,-0.0010527474376900321,-0.0003999364201105233,,,,,,,0.0005796609348268573,,,,,,,,,,,0.0016889401338480374,0.0017651329218411817,0.0016889401338480374,,,,,,,-0.0003595140560564735,-0.0005037825721134703,,,,,,,-0.0006844392962241317,,,,,,,,,8.948675017626229e-05
922,2026-02-28,ODFL,US6795801009,02461701,,,,,-0.002637782905672777,,-0.0003999364201105233,,,,,,,-0.0017011788304701245,,,,,,,,-0.0006310824693679495,,-0.002524329877471798,,,,,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,-0.0014581532832601066,,-0.0010970218626396128,-0.0012758841228525932,,-0.0003056805711001005,-0.0006844392962241317,,-0.0003798748844739113,-0.0013973968964576021,-0.0009390507144195088,,-0.0014228041127568314,,-0.0011073711254947036,-0.00043128721469563706
923,2026-02-28,OKE,US6826801036,00815101,,,,,-0.002637782905672777,,-0.0003999364201105233,,,,,,,0.0005796609348268573,0.001268987451918255,,,,,,,0.0012355930452888273,,0.0008536824676540989,,,,-0.001956355655040643,,,-0.0008237286968592181,,,,,,0.0023243829564839327,,,,-0.0003056805711001005,,,-0.0003798748844739113,,,-0.0027947937929152043,,-0.000586906696512193,,-5.622598004338833e-05
924,2026-02-28,OKLO,US02156V1098,03837501,-0.0011856700939640262,,,,,,-0.0003999364201105233,,,,,-0.0005359878506960666,,0.0005796609348268573,-0.0012899048274993253,,-0.001282856167239766,-0.0006293905592624053,,-0.0014858397380055517,,,,,,,,,,-0.004268412338270494,,,,,,,,,,,,,,,,-0.0009390507144195088,0.005216948413441716,-0.0014228041127568314,,-0.0011073711254947036,-0.0002275102398402076
925,2026-02-28,OKTA,US6792951054,03073601,,,,,,,,,0.0009504561886837133,0.0018631958619434695,-0.0008475186953244664,-0.0005359878506960666,-0.0028629594951814293,,,-0.001924284250859649,-0.001282856167239766,-0.0006293905592624053,-0.0008475186953244664,-0.0014858397380055517,-0.0008505894152350623,-0.0006310824693679495,-0.0007476518426906916,,,,,,,0.003848568501719298,-0.0008237286968592181,0.004118643484296091,0.0011396246534217337,0.0010671030845676235,,,,0.0010919194353715218,,0.0014858397380055517,0.0012039111723327034,,0.0010919194353715218,-0.0003798748844739113,-0.0013973968964576021,,,,,-0.0011073711254947036,-6.452309143045193e-05
926,2026-02-28,OMC,US6819191064,00406601,-0.0011856700939640262,-0.0005240238361716008,,,0.002637782905672777,0.0010387729141808724,-0.0003999364201105233,,0.0009504561886837133,,,-0.0005359878506960666,-0.0028629594951814293,,-0.0012899048274993253,,,,,,,,-0.0007476518426906916,,0.0016889401338480374,,,,,-0.004268412338270494,,,,-0.0003595140560564735,,,,,,0.0014858397380055517,0.0012039111723327034,,,,-0.0013973968964576021,,0.005216948413441716,,,,-7.223340290523459e-05
927,2026-02-28,OMV,AT0000743059,10279802W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,,-0.0003999364201105233,,,,,,,,0.001268987451918255,,,,,,,0.0012355930452888273,,,,,,0.001956355655040643,,,0.0016302963792005358,,,,,-0.0014581532832601066,-0.002347626786048772,-0.0010970218626396128,-0.0012758841228525932,-0.0014953036853813833,-0.0003056805711001005,-0.0006844392962241317,-0.0010970218626396128,-0.0003798748844739113,,,,,,,-2.4985101986260317e-05
928,2026-02-28,ON,US6821891057,13493201,,,,,-0.002637782905672777,-0.0010527474376900321,,,0.0009504561886837133,,-0.0008475186953244664,-0.0005359878506960666,0.0027947937929152043,,,-0.001924284250859649,,-0.0006293905592624053,-0.0008475186953244664,-0.0014858397380055517,,-0.0006310824693679495,-0.0007476518426906916,,,,,,,-0.004268412338270494,-0.0008237286968592181,0.004118643484296091,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,-0.0014581532832601066,,-0.0010970218626396128,,,-0.0003056805711001005,,0.0010919194353715218,-0.0003798748844739113,-0.0013973968964576021,,,,,,-0.000167917115042118
929,2026-02-28,OR,FR0000120321,10058103W,,,,,,-0.0010527474376900321,,0.0009543198317271431,-0.0019401874264865884,-0.001893247408103848,,0.0015650845240325147,,0.0005796609348268573,,,,0.0018485250283848597,,,,0.0012355930452888273,,0.0008536824676540989,,,,,,,,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,0.001449152337067143,,,0.001268987451918255,,-0.0003056805711001005,-0.0006844392962241317,,,,0.0009390507144195088,,-0.0014228041127568314,,-0.0011073711254947036,1.1552093012868775e-05
930,2026-02-28,ORA,FR0000133308,22094001W,,,0.0010341968220479172,,,,-0.0003999364201105233,,,,,-0.0005359878506960666,,,,,,,,,,,-0.0007476518426906916,,,,0.0016889401338480374,0.001956355655040643,,,,,,-0.0003595140560564735,,,-0.002347626786048772,,,,-0.0003056805711001005,,,,,,,,-0.000586906696512193,,7.22465259198865e-05
931,2026-02-28,ORCL,US68389X1054,01214201,0.0022792493068434674,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,,0.001173813393024386,,,,-0.0008475186953244664,-0.0005359878506960666,,,,-0.001924284250859649,0.001282856167239766,-0.0006293905592624053,-0.0008475186953244664,-0.0014858397380055517,0.002497475304307204,,0.0021940437252792257,,,,,,,,,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,-0.0012758841228525932,-0.0014953036853813833,-0.0003056805711001005,,-0.0010970218626396128,-0.0003798748844739113,0.002667757711419059,0.0009390507144195088,,,,0.0010970218626396128,0.00014310444322213195
932,2026-02-28,ORG,AU000000ORG5,01752501W,,,,,,0.0010387729141808724,-0.0003999364201105233,,,,,-0.0005359878506960666,,0.0005796609348268573,,,0.001282856167239766,0.0018485250283848597,,0.0014858397380055517,,,,0.0008536824676540989,,,,,,,0.0016302963792005358,,-0.00039257973010849026,,0.0009947571127325303,,,,,,,0.001349210796579754,,,,-0.0009390507144195088,,,,-0.0011073711254947036,9.712986619945312e-05
933,2026-02-28,ORK,NO0003733800,10091303W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,,,,,,,-0.0005359878506960666,,0.0005796609348268573,,,,-0.0006293905592624053,,,,0.0012355930452888273,,0.0008536824676540989,-0.0008536824676540989,,,-0.001956355655040643,,,,,,,,,,,,,-0.0003056805711001005,,-0.0010970218626396128,,,-0.0009390507144195088,,,0.0011621914782419663,-0.0011073711254947036,-0.00018236384264827345
934,2026-02-28,ORLY,US67103H1077,02818001,,,,,,,-0.0003999364201105233,0.0009543198317271431,0.0009504561886837133,,0.002497475304307204,0.0015650845240325147,,,,0.001924284250859649,-0.001282856167239766,0.0018485250283848597,0.002497475304307204,,,-0.0006310824693679495,,,,-0.0005576310655697796,,-0.001956355655040643,,,,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,,,-0.0003056805711001005,,,-0.0003798748844739113,0.002667757711419059,,,,-0.000586906696512193,,1.902883644188489e-05
935,2026-02-28,ORNBV,FI0009014377,21145302W,,,,,,,,0.0009543198317271431,0.0009504561886837133,0.0018631958619434695,0.002497475304307204,0.0015650845240325147,,,,,,0.0018485250283848597,0.002497475304307204,0.0014858397380055517,-0.0008505894152350623,0.0012355930452888273,-0.0007476518426906916,,-0.0008536824676540989,-0.0005576310655697796,-0.0016889401338480374,-0.001956355655040643,,,,,-0.00039257973010849026,-0.0003595140560564735,,,-0.002347626786048772,,,-0.0014953036853813833,-0.0003056805711001005,-0.0006844392962241317,-0.0010970218626396128,-0.0003798748844739113,,-0.0009390507144195088,,,,,-0.0001691406761371081
936,2026-02-28,ORSTED,DK0060094928,23264602W,,,,,,-0.0010527474376900321,-0.0003999364201105233,,,,,-0.0005359878506960666,,-0.0017011788304701245,-0.0012899048274993253,,,-0.0006293905592624053,,,,,,-0.002524329877471798,,,,,,,-0.0008237286968592181,,-0.00039257973010849026,,-0.0005037825721134703,,,,,,,-0.0006844392962241317,,,,,,0.0014228041127568314,,,-0.00026045527629216453
937,2026-02-28,OTEX,CA6837151068,06187001C,,,,,,0.0010387729141808724,0.001173813393024386,-0.0018781014288390175,,,-0.0008475186953244664,-0.0005359878506960666,,,,,,-0.0006293905592624053,-0.0008475186953244664,-0.0014858397380055517,,-0.0006310824693679495,-0.0007476518426906916,,,,,,,,,,-0.00039257973010849026,0.0010671030845676235,-0.0005037825721134703,,,0.0010919194353715218,,,-0.0003056805711001005,,0.0010919194353715218,0.0014764948339929384,,,,,,0.0010970218626396128,7.488631716233277e-05
938,2026-02-28,OTIS,US68902V1070,03619001,-0.0011856700939640262,-0.0005240238361716008,,,,,-0.0003999364201105233,,,,,,,0.0005796609348268573,,,-0.001282856167239766,,,0.0014858397380055517,,-0.0006310824693679495,,0.0008536824676540989,,,,,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,,,-0.0003056805711001005,-0.0006844392962241317,,-0.0003798748844739113,0.002667757711419059,,,,-0.000586906696512193,,-1.0528988154435244e-05
