style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Price Momentum,Valuation,Volatility,MP
262,2026-07-31,600115 CH Equity,CNE000000TR0,06433602W,-0.010526315789473684,0.014492753623188406,0.010869565217391304,-0.01,-0.010309278350515464,-0.014285714285714285,,-0.011235955056179775,,,,,-0.011627906976744186,-0.011627906976744186,,,-0.02127659574468085,,,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,,,,,0.0064516129032258064,0.0024752475247524753,-0.0012147936695345095
263,2026-07-31,600118 CH Equity,CNE000000SM3,27193701W,,,,,,,,0.003816793893129771,,,,,,,,,0.01098901098901099,,0.01694915254237288,0.008771929824561403,,0.0031847133757961785,0.0036101083032490976,,,-0.017857142857142856,,,-0.01282051282051282,0.0024752475247524753,-9.807835261479861e-05
264,2026-07-31,600126 CH Equity,CNE000000V97,25132201W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024752475247524753,0.00015956253608860244
265,2026-07-31,600141 CH Equity,CNE000000ZC9,27209501W,-0.010526315789473684,-0.007692307692307693,,-0.01,-0.010309278350515464,,,,,,,,-0.011627906976744186,-0.011627906976744186,,,,,,,,,,,,,,,,-0.00980392156862745,-0.002611837958571044
266,2026-07-31,600143 CH Equity,CNE000001JP3,27068101W,-0.010526315789473684,,-0.010638297872340425,-0.01,-0.010309278350515464,,,,,,,,,,,,,,,,,,0.0036101083032490976,,,,,,,0.0024752475247524753,-0.001482407126976956
267,2026-07-31,600150 CH Equity,CNE000000W05,27122801W,0.010101010101010102,,0.010869565217391304,0.009900990099009901,0.01020408163265306,,,0.003816793893129771,,,,,,,,0.014084507042253521,0.01098901098901099,,-0.017241379310344827,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,-0.010638297872340425,,,,,,0.0064516129032258064,0.0024752475247524753,0.0025349646467652397
268,2026-07-31,600153 CH Equity,CNE000000WL7,26023401W,-0.010526315789473684,-0.007692307692307693,,-0.01,-0.010309278350515464,-0.014285714285714285,,,,,,,,-0.011627906976744186,0.006578947368421052,0.014084507042253521,0.01098901098901099,,,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,,,,,-0.01282051282051282,-0.00980392156862745,-0.0025998595379529534
269,2026-07-31,600157 CH Equity,CNE000000WD4,27201501W,,,,,,,0.008264462809917356,,,,,0.0625,,,,,,0.0125,0.01694915254237288,0.008771929824561403,,0.0031847133757961785,,-0.1,-0.02564102564102564,,-0.1,,0.0064516129032258064,,-0.004573390105377605
270,2026-07-31,600160 CH Equity,CNE000000WQ6,27118001W,,-0.007692307692307693,,,,,,,-0.015151515151515152,-0.016129032258064516,,,,,,,,,,,,,0.0036101083032490976,,,,,,,0.0024752475247524753,-0.0018288050485043463
271,2026-07-31,600161 CH Equity,CNE000000WF9,25983201W,-0.010526315789473684,-0.007692307692307693,,-0.01,-0.010309278350515464,,-0.016666666666666666,0.003816793893129771,,,,,,0.011627906976744186,,,,,-0.017241379310344827,-0.017241379310344827,,,-0.010638297872340425,,,,,,,0.0024752475247524753,-0.002867191980378402
272,2026-07-31,600170 CH Equity,CNE000000WR4,25135201W,-0.010526315789473684,-0.007692307692307693,,-0.01,-0.010309278350515464,-0.014285714285714285,,,,,,,0.011627906976744186,,0.006578947368421052,0.014084507042253521,0.01098901098901099,,-0.017241379310344827,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,,-0.017857142857142856,,,0.0064516129032258064,-0.00980392156862745,-0.002497241155982351
273,2026-07-31,600176 CH Equity,CNE000000YM1,25990501W,,-0.007692307692307693,0.010869565217391304,,,,,,0.014925373134328358,,,,,,,,,,,,,,0.0036101083032490976,,,,,,,0.0024752475247524753,0.0012340306298637927
274,2026-07-31,600183 CH Equity,CNE000000XL5,25699301W,0.010101010101010102,,0.010869565217391304,,,,,0.003816793893129771,-0.015151515151515152,-0.016129032258064516,,,,,0.006578947368421052,,,,,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,0.01282051282051282,0.017857142857142856,,,,0.0024752475247524753,0.0012793073716107137
275,2026-07-31,600188 CH Equity,CNE000000WV6,10889302W,,0.014492753623188406,0.010869565217391304,,,,,,,,,,,-0.011627906976744186,,,,,,,,,,,,,,-0.02040816326530612,,0.0024752475247524753,0.0003368026801067475
276,2026-07-31,600196 CH Equity,CNE000000X38,26012201W,,-0.007692307692307693,0.010869565217391304,0.009900990099009901,0.01020408163265306,-0.014285714285714285,,-0.011235955056179775,,,,,0.011627906976744186,,,,,,,,,,0.0036101083032490976,,,,,,,0.0024752475247524753,0.000322205530593226
277,2026-07-31,600219 CH Equity,CNE000001139,26013801W,,,,,,,,,,,,,0.011627906976744186,0.011627906976744186,,,,,,,,,-0.010638297872340425,,,,,,,0.0024752475247524753,0.0002161300942817452
278,2026-07-31,600221 CH Equity,CNE0000011C5,22065502W,,,,,,-0.014285714285714285,,-0.011235955056179775,,,,,-0.011627906976744186,-0.011627906976744186,,,0.01098901098901099,,,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,,,,,0.0064516129032258064,-0.00980392156862745,-0.0011791579804428971
279,2026-07-31,600233 CH Equity,CNE0000012J8,27215901W,0.010101010101010102,,0.010869565217391304,0.009900990099009901,0.01020408163265306,,,0.003816793893129771,,,,,,,0.006578947368421052,,,,,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,,,,0.017857142857142856,0.0064516129032258064,-0.00980392156862745,0.0027886975055448696
280,2026-07-31,600256 CH Equity,CNE0000012G4,25133801W,,,,,,,,,,,,,-0.011627906976744186,-0.011627906976744186,,,,,,,,,,-0.1,,,0.05,,,-0.00980392156862745,-0.0027277436567744095
281,2026-07-31,600276 CH Equity,CNE0000014W7,27108501W,,-0.007692307692307693,0.010869565217391304,,,0.014285714285714285,0.008264462809917356,0.003816793893129771,,,,,,,,,,-0.02564102564102564,,,,,,,,,,,,0.0024752475247524753,0.0008720852353684091
282,2026-07-31,600282 CH Equity,CNE0000014Q9,26008401W,,-0.007692307692307693,,,,,,,,,,,,0.011627906976744186,,,,,,,,,-0.010638297872340425,,,,,,,0.0024752475247524753,-0.00028532536698901276
283,2026-07-31,600298 CH Equity,CNE0000014G0,27220501W,,,,,,,-0.016666666666666666,-0.011235955056179775,0.014925373134328358,0.015873015873015872,-0.058823529411764705,,,,,0.014084507042253521,-0.02127659574468085,,,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,,,,,,,-0.00020523738333433415
284,2026-07-31,600309 CH Equity,CNE0000016J9,26026701W,,0.014492753623188406,,,,,,,0.014925373134328358,,,,,,,,,,,,,,0.0036101083032490976,,,,,,,-0.00980392156862745,0.000916520744924242
285,2026-07-31,600332 CH Equity,CNE000001733,22497602W,0.010101010101010102,0.014492753623188406,,,,,,,,,,,0.011627906976744186,,,,0.01098901098901099,,-0.017241379310344827,-0.017241379310344827,,,,,,,,,,0.0024752475247524753,0.0008126097820110331
286,2026-07-31,600346 CH Equity,CNE0000018V0,27231201W,,,,,0.01020408163265306,,,,,,,,,,,,,,,,,,-0.010638297872340425,,,,,,,-0.00980392156862745,-0.0004774165701256644
287,2026-07-31,600348 CH Equity,CNE000001FP1,26016901W,0.010101010101010102,-0.007692307692307693,0.010869565217391304,-0.01,-0.010309278350515464,,,,,,,,,,,,,,,,,,,,,,-0.1,,,0.0024752475247524753,-0.002893549057928836
288,2026-07-31,600352 CH Equity,CNE000001FJ4,26027601W,,,,,,,,,,,,,0.011627906976744186,0.011627906976744186,,,,,,,,,-0.010638297872340425,,,,,,,0.0024752475247524753,0.0002161300942817452
289,2026-07-31,600362 CH Equity,CNE0000019P0,20302402W,,0.014492753623188406,,,,,,,,0.015873015873015872,,,0.011627906976744186,0.011627906976744186,,,,,,,,,-0.010638297872340425,,,,,,,0.0024752475247524753,0.0017312568896672037
290,2026-07-31,600369 CH Equity,CNE0000016P6,27217701W,,,,,,,-0.016666666666666666,-0.011235955056179775,,,,,,,,,,0.0125,-0.017241379310344827,,,0.0031847133757961785,,,,,,,,0.0024752475247524753,-0.0012564131552640476
291,2026-07-31,600372 CH Equity,CNE0000018C0,27223101W,,,,,,,,0.003816793893129771,,,,,,,-0.013157894736842105,-0.027777777777777776,,,,-0.017241379310344827,-0.013513513513513514,-0.012658227848101266,,,,,,,-0.01282051282051282,0.0024752475247524753,-0.0019020058336392147
292,2026-07-31,600390 CH Equity,CNE0000016N1,27221901W,,,,,,,,,,,,,,,,0.014084507042253521,,0.0125,,-0.017241379310344827,-0.013513513513513514,0.0031847133757961785,0.0036101083032490976,,,,,,,0.0024752475247524753,0.00017596865728303478
293,2026-07-31,600392 CH Equity,CNE000001DZ5,27073301W,,-0.007692307692307693,0.010869565217391304,,,,,,-0.015151515151515152,-0.016129032258064516,,,,,,,,,,,,,0.0036101083032490976,,,,,,,0.0024752475247524753,-0.0013692270839775924
294,2026-07-31,600398 CH Equity,CNE0000016H3,25988901W,-0.010526315789473684,-0.007692307692307693,,,,,,0.003816793893129771,,,0.058823529411764705,,,,,,,0.0125,,0.008771929824561403,,0.0031847133757961785,,,,-0.017857142857142856,,,0.0064516129032258064,0.0024752475247524753,0.0002633248875821407
295,2026-07-31,600406 CH Equity,CNE000001G38,27051001W,,,,,,0.014285714285714285,,0.003816793893129771,,,,,0.011627906976744186,0.011627906976744186,0.006578947368421052,,0.01098901098901099,,0.01694915254237288,,,0.0031847133757961785,,,,,,-0.02040816326530612,0.0064516129032258064,0.0024752475247524753,0.0015580624335673674
296,2026-07-31,600415 CH Equity,CNE000001BC8,27071401W,,-0.007692307692307693,,,,,,0.003816793893129771,,-0.016129032258064516,,,,,,,,-0.02564102564102564,,0.008771929824561403,-0.013513513513513514,-0.012658227848101266,,,,0.017857142857142856,,,0.0064516129032258064,0.0024752475247524753,-0.0007016652884230695
297,2026-07-31,600418 CH Equity,CNE0000018M9,26003201W,,0.014492753623188406,-0.010638297872340425,-0.01,,-0.014285714285714285,,0.003816793893129771,,-0.016129032258064516,0.058823529411764705,,,-0.011627906976744186,0.006578947368421052,,,,,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,,,,,,0.017857142857142856,-0.01282051282051282,0.0024752475247524753,-0.00021109655798002208
298,2026-07-31,600426 CH Equity,CNE000001BM7,27073701W,,0.014492753623188406,,,,,,,0.014925373134328358,,,,-0.011627906976744186,,,,,,,,,,0.0036101083032490976,,,,,,,0.0024752475247524753,0.001530339278039036
299,2026-07-31,600436 CH Equity,CNE000001F21,27072001W,-0.010526315789473684,,-0.010638297872340425,-0.01,,,0.008264462809917356,0.003816793893129771,,,,,,,,,0.01098901098901099,-0.02564102564102564,-0.017241379310344827,-0.017241379310344827,,,-0.010638297872340425,,,,,,-0.01282051282051282,-0.00980392156862745,-0.003205560991972922
300,2026-07-31,600438 CH Equity,CNE000001GS3,27037701W,-0.010526315789473684,,-0.010638297872340425,-0.01,-0.010309278350515464,-0.014285714285714285,0.008264462809917356,-0.011235955056179775,,,,,-0.011627906976744186,-0.011627906976744186,,,,,,,0.0045871559633027525,0.0031847133757961785,,,-0.02564102564102564,-0.017857142857142856,,,,-0.00980392156862745,-0.005266624393911277
301,2026-07-31,600460 CH Equity,CNE000001DN1,27069001W,,,,,,-0.014285714285714285,,-0.011235955056179775,,,,,,-0.011627906976744186,,,,,,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,0.01282051282051282,,,,,0.0024752475247524753,-0.0003223533935953208
302,2026-07-31,600482 CH Equity,CNE000001KB1,27075401W,,,,,,,,0.003816793893129771,,,,,,,,0.014084507042253521,0.01098901098901099,,0.01694915254237288,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,,0.017857142857142856,,0.017857142857142856,0.0064516129032258064,0.0024752475247524753,0.003427937289614651
303,2026-07-31,600486 CH Equity,CNE000001B66,27072201W,-0.010526315789473684,,-0.010638297872340425,-0.01,-0.010309278350515464,,,,,,,,,,,,,,,,,,0.0036101083032490976,,,,,,,-0.00980392156862745,-0.0022739624530635524
304,2026-07-31,600487 CH Equity,CNE000001FQ9,26003401W,0.010101010101010102,,0.010869565217391304,0.009900990099009901,0.01020408163265306,,,,0.014925373134328358,0.015873015873015872,,,0.011627906976744186,0.011627906976744186,0.006578947368421052,,,,,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,0.01282051282051282,,,-0.02040816326530612,,-0.00980392156862745,0.003441488552177353
305,2026-07-31,600489 CH Equity,CNE000001FM8,27069701W,0.010101010101010102,0.014492753623188406,0.010869565217391304,,0.01020408163265306,,,,0.014925373134328358,0.015873015873015872,,,,,,,,,,,,,0.0036101083032490976,,,,,,,0.0024752475247524753,0.003923424150221068
306,2026-07-31,600497 CH Equity,CNE000001HC5,27036201W,-0.010526315789473684,-0.007692307692307693,-0.010638297872340425,-0.01,-0.010309278350515464,,,,-0.015151515151515152,-0.016129032258064516,,,0.011627906976744186,0.011627906976744186,,,,,,,,,0.0036101083032490976,,,,,,,0.0024752475247524753,-0.0032132578677084925
307,2026-07-31,600498 CH Equity,CNE0000018P2,25131601W,0.010101010101010102,,,0.009900990099009901,0.01020408163265306,,-0.016666666666666666,,,,,,0.011627906976744186,0.011627906976744186,,,,,,,0.0045871559633027525,0.0031847133757961785,-0.010638297872340425,,,,,0.017857142857142856,0.0064516129032258064,-0.00980392156862745,0.000999735575835547
308,2026-07-31,600518 CH Equity,CNE0000017M1,27230101W,,,,,,,-0.016666666666666666,0.003816793893129771,,,,,-0.011627906976744186,-0.011627906976744186,,,0.01098901098901099,0.0125,,0.008771929824561403,,,0.0036101083032490976,,,,,,-0.01282051282051282,0.0024752475247524753,-0.000532140050859098
309,2026-07-31,600519 CH Equity,CNE0000018R8,25132101W,,-0.007692307692307693,,,,,-0.016666666666666666,0.003816793893129771,-0.015151515151515152,-0.016129032258064516,,,,,,,0.01098901098901099,,,,,0.0031847133757961785,,,,,,,-0.01282051282051282,,-0.002889870500131759
310,2026-07-31,600521 CH Equity,CNE000001DL5,27042301W,-0.010526315789473684,-0.007692307692307693,-0.010638297872340425,-0.01,-0.010309278350515464,-0.014285714285714285,,-0.011235955056179775,,,,,,,,,-0.02127659574468085,,-0.017241379310344827,0.008771929824561403,,,-0.010638297872340425,,,,,,,0.0024752475247524753,-0.003919034053850888
311,2026-07-31,600522 CH Equity,CNE000001CW4,27076201W,0.010101010101010102,-0.007692307692307693,0.010869565217391304,0.009900990099009901,0.01020408163265306,,,0.003816793893129771,,,,,,,0.006578947368421052,-0.027777777777777776,0.01098901098901099,,,,0.0045871559633027525,0.0031847133757961785,-0.010638297872340425,,,,,,,-0.00980392156862745,0.0006769676122597738
312,2026-07-31,600535 CH Equity,CNE000001C81,26021901W,,,0.010869565217391304,,,,,0.003816793893129771,,,,,,,,,0.01098901098901099,0.0125,,0.008771929824561403,,,0.0036101083032490976,,,,,,0.0064516129032258064,0.0024752475247524753,0.0018464358366694258
313,2026-07-31,600536 CH Equity,CNE000001BB0,25996501W,,,,,,,,0.003816793893129771,,,,,,,,,,,,,0.0045871559633027525,0.0031847133757961785,-0.010638297872340425,,,,,,0.0064516129032258064,0.0024752475247524753,0.00051734078896958
314,2026-07-31,600547 CH Equity,CNE000001FR7,27034601W,,,-0.010638297872340425,,,,,,,,,,0.011627906976744186,,,,,,,,,,0.0036101083032490976,,,,,,,0.0024752475247524753,-9.280529247210746e-06
315,2026-07-31,600549 CH Equity,CNE000001D15,27072601W,,-0.007692307692307693,,0.009900990099009901,,,,,,,,,0.011627906976744186,0.011627906976744186,,,,,,,,,-0.010638297872340425,,,,,,,0.0024752475247524753,0.0003118326722583074
316,2026-07-31,600563 CH Equity,CNE000001D72,25712701W,,,,,,0.014285714285714285,,0.003816793893129771,-0.015151515151515152,-0.016129032258064516,,,,0.011627906976744186,0.006578947368421052,,,,,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,,,,,0.0064516129032258064,0.0024752475247524753,-3.0611462347411315e-05
317,2026-07-31,600570 CH Equity,CNE000001GD5,27039501W,,,0.010869565217391304,,,,0.008264462809917356,0.003816793893129771,,,,,,,,,,,,,,0.0031847133757961785,0.0036101083032490976,,,,,-0.02040816326530612,0.0064516129032258064,0.0024752475247524753,0.0009483036359318792
318,2026-07-31,600580 CH Equity,CNE000001BJ3,27070201W,,,0.010869565217391304,0.009900990099009901,0.01020408163265306,,,,,,,,,,0.006578947368421052,,,,,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,,,,,,,,0.0024752475247524753,0.001988504996434007
319,2026-07-31,600583 CH Equity,CNE0000019T2,25403401W,,-0.007692307692307693,-0.010638297872340425,,-0.010309278350515464,,,,,,,,,,,,,,,,,,,,0.01282051282051282,,-0.1,,,0.0024752475247524753,-0.0032267197316914412
320,2026-07-31,600584 CH Equity,CNE000001F05,27071501W,,,,,,,0.008264462809917356,,0.014925373134328358,,,,,,0.006578947368421052,,,,,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,,,,,0.0064516129032258064,0.0024752475247524753,0.002047492865362926
321,2026-07-31,600585 CH Equity,CNE0000019V8,21683902W,-0.010526315789473684,,-0.010638297872340425,,,,,,,,,,,,,,,,,,,,0.0036101083032490976,,,,,,,-0.00980392156862745,-0.0013868723035506075
322,2026-07-31,600588 CH Equity,CNE0000017Y6,25900001W,-0.010526315789473684,,,-0.01,-0.010309278350515464,,,0.003816793893129771,,,,,,-0.011627906976744186,,,,,,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,,,,,0.0064516129032258064,0.0024752475247524753,-0.0005536599293549637
323,2026-07-31,600600 CH Equity,CNE0000009Y3,20924401W,,,,0.009900990099009901,0.01020408163265306,,0.008264462809917356,0.003816793893129771,,,,,,,,0.014084507042253521,,,,,,0.0031847133757961785,0.0036101083032490976,,,,,,0.0064516129032258064,,0.0021765447919018
324,2026-07-31,600601 CH Equity,CNE0000001S2,24582801W,,,,,,-0.014285714285714285,,,-0.015151515151515152,-0.016129032258064516,,,-0.011627906976744186,-0.011627906976744186,,,,,,,0.0045871559633027525,0.0031847133757961785,-0.010638297872340425,,0.01282051282051282,0.017857142857142856,,,,0.0024752475247524753,-0.0011807508443857895
325,2026-07-31,600637 CH Equity,CNE0000004Z1,24383601W,,,,-0.01,,,,0.003816793893129771,,,0.058823529411764705,,,,,0.014084507042253521,-0.02127659574468085,,,0.008771929824561403,,,0.0036101083032490976,,,,,,,0.0024752475247524753,0.0008114625675538414
326,2026-07-31,600642 CH Equity,CNE0000005Q7,23732801W,,,,,,,,,-0.015151515151515152,-0.016129032258064516,,,,,,,,0.0125,,,,0.0031847133757961785,0.0036101083032490976,,0.01282051282051282,,0.05,,,,0.0005618116159954176
327,2026-07-31,600660 CH Equity,CNE000000230,25900501W,,-0.007692307692307693,,0.009900990099009901,0.01020408163265306,,,-0.011235955056179775,,,,,,,,,,-0.02564102564102564,,,,0.0031847133757961785,,,,0.017857142857142856,,,,0.0024752475247524753,0.0005197519749731923
328,2026-07-31,600673 CH Equity,CNE000000BL1,24375201W,-0.010526315789473684,-0.007692307692307693,,-0.01,-0.010309278350515464,,,,,,,,,,,,,,,,,,0.0036101083032490976,,,,,,,0.0024752475247524753,-0.0013563260853135565
329,2026-07-31,600674 CH Equity,CNE000000BQ0,24386001W,0.010101010101010102,,,,,,-0.016666666666666666,,,,,,,,,,,-0.02564102564102564,-0.017241379310344827,-0.017241379310344827,-0.013513513513513514,-0.012658227848101266,0.0036101083032490976,0.09090909090909091,,,0.05,,-0.01282051282051282,,0.0014650345271219685
330,2026-07-31,600690 CH Equity,CNE000000CG9,21337801W,,-0.007692307692307693,,,,,,0.003816793893129771,-0.015151515151515152,-0.016129032258064516,,,0.011627906976744186,0.011627906976744186,0.006578947368421052,,,,,,0.0045871559633027525,0.0031847133757961785,,,,,,-0.02040816326530612,0.0064516129032258064,-0.00980392156862745,-0.0022917332879257486
331,2026-07-31,600699 CH Equity,CNE000000DJ1,24376401W,,,,,,-0.014285714285714285,,-0.011235955056179775,,,0.058823529411764705,-0.06666666666666667,-0.011627906976744186,-0.011627906976744186,0.006578947368421052,,,,,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,,,,,,,0.0064516129032258064,0.0024752475247524753,-0.0006835856654872828
332,2026-07-31,600703 CH Equity,CNE000000KB3,27254101W,,,,,,,,,0.014925373134328358,,,,0.011627906976744186,0.011627906976744186,-0.013157894736842105,,,,,,-0.013513513513513514,-0.012658227848101266,,,,,,,,0.0024752475247524753,0.0004901656697221604
333,2026-07-31,600704 CH Equity,CNE000000KF4,27248801W,,,,,,,,-0.011235955056179775,,,-0.058823529411764705,-0.06666666666666667,0.011627906976744186,,0.006578947368421052,,,,,-0.017241379310344827,0.0045871559633027525,0.0031847133757961785,,,,,,,-0.01282051282051282,0.0024752475247524753,-0.002402063207785866
334,2026-07-31,600711 CH Equity,CNE000000KN8,27248201W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024752475247524753,0.00015956253608860244
335,2026-07-31,600733 CH Equity,CNE000000LP1,32912201W,-0.010526315789473684,0.014492753623188406,0.010869565217391304,,-0.010309278350515464,-0.014285714285714285,,0.003816793893129771,-0.015151515151515152,-0.016129032258064516,,-0.06666666666666667,,-0.011627906976744186,,,,,0.01694915254237288,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,,,,-0.017857142857142856,,0.017857142857142856,-0.01282051282051282,0.0024752475247524753,-0.002760222508153894
336,2026-07-31,600737 CH Equity,CNE000000LH8,25133501W,,,,,,,-0.016666666666666666,,-0.015151515151515152,-0.016129032258064516,0.058823529411764705,,,,0.006578947368421052,-0.027777777777777776,0.01098901098901099,0.0125,,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,,,-0.02564102564102564,,,,,,-0.0024727322409420064
337,2026-07-31,600741 CH Equity,CNE000000M15,26009901W,0.010101010101010102,,,0.009900990099009901,0.01020408163265306,,,0.003816793893129771,,,,,0.011627906976744186,0.011627906976744186,0.006578947368421052,,,0.0125,,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,,,,,,,0.0064516129032258064,0.0024752475247524753,0.00301377385587848
338,2026-07-31,600754 CH Equity,CNE000000MK0,21172202W,0.010101010101010102,0.014492753623188406,0.010869565217391304,0.009900990099009901,0.01020408163265306,-0.014285714285714285,,-0.011235955056179775,0.014925373134328358,0.015873015873015872,,-0.06666666666666667,,,-0.013157894736842105,,,0.0125,,0.008771929824561403,-0.013513513513513514,-0.012658227848101266,,,,-0.017857142857142856,,,0.0064516129032258064,-0.00980392156862745,0.00046789621401209237
339,2026-07-31,600760 CH Equity,CNE000000MH6,27237701W,,,,-0.01,,0.014285714285714285,,0.003816793893129771,,,,,,,0.006578947368421052,0.014084507042253521,,,-0.017241379310344827,,0.0045871559633027525,0.0031847133757961785,,,,-0.017857142857142856,,,,0.0024752475247524753,-0.0002147627571500766
340,2026-07-31,600765 CH Equity,CNE000000N22,27227401W,,,,,,,,0.003816793893129771,,,,,,,-0.013157894736842105,,,,,-0.017241379310344827,-0.013513513513513514,-0.012658227848101266,0.0036101083032490976,,,-0.017857142857142856,,-0.02040816326530612,-0.01282051282051282,0.0024752475247524753,-0.002868684963724688
341,2026-07-31,600795 CH Equity,CNE000000PC0,25134701W,-0.010526315789473684,,,-0.01,-0.010309278350515464,,0.008264462809917356,,,,,0.0625,,,,,,,,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,-0.1,,,,,0.0064516129032258064,,-0.0024900033450882546
342,2026-07-31,600803 CH Equity,CNE000000DG7,27234001W,,0.014492753623188406,,,,,0.008264462809917356,,-0.015151515151515152,-0.016129032258064516,,,,,,,,,,,0.0045871559633027525,-0.012658227848101266,,,0.01282051282051282,,-0.1,,0.0064516129032258064,,-0.0028696113224562273
343,2026-07-31,600809 CH Equity,CNE000000DH5,24384701W,,,,,,,,0.003816793893129771,-0.015151515151515152,-0.016129032258064516,-0.058823529411764705,,,,,,0.01098901098901099,,,-0.017241379310344827,,0.0031847133757961785,,,,,,,,,-0.0023513373994854007
344,2026-07-31,600839 CH Equity,CNE000000GJ4,24385901W,,,,,,-0.014285714285714285,,,,,,0.0625,0.011627906976744186,,0.006578947368421052,,,0.0125,0.01694915254237288,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,,,,,,,,-0.00980392156862745,0.0009056128358191542
345,2026-07-31,600845 CH Equity,CNE000000C66,20834501W,-0.010526315789473684,,-0.010638297872340425,-0.01,-0.010309278350515464,,-0.016666666666666666,0.003816793893129771,-0.015151515151515152,-0.016129032258064516,,,,,,,,,,,0.0045871559633027525,0.0031847133757961785,-0.010638297872340425,,,,,-0.02040816326530612,0.0064516129032258064,-0.00980392156862745,-0.005262834441670152
346,2026-07-31,600862 CH Equity,CNE000000GZ0,27236901W,-0.010526315789473684,,-0.010638297872340425,-0.01,-0.010309278350515464,0.014285714285714285,,0.003816793893129771,,,,,,,,,0.01098901098901099,,,0.008771929824561403,-0.013513513513513514,-0.012658227848101266,,,,,,,0.0064516129032258064,0.0024752475247524753,-0.0008353103372931395
347,2026-07-31,600863 CH Equity,CNE000000GN6,24374501W,,0.014492753623188406,-0.010638297872340425,,,,,,-0.015151515151515152,-0.016129032258064516,,,,,,,,0.0125,,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,-0.02564102564102564,,0.05,,0.0064516129032258064,,-0.0005393980355587293
348,2026-07-31,600873 CH Equity,CNE000000HP9,21338301W,-0.010526315789473684,,,-0.01,-0.010309278350515464,,,,-0.015151515151515152,-0.016129032258064516,,,,,,,,,,,,,-0.010638297872340425,,,,,,,-0.00980392156862745,-0.003999420500027678
349,2026-07-31,600875 CH Equity,CNE000000J28,22146802W,,,0.010869565217391304,,,,,0.003816793893129771,,,,,0.011627906976744186,0.011627906976744186,,-0.027777777777777776,,,,-0.017241379310344827,0.0045871559633027525,0.0031847133757961785,,,,,,,,0.0024752475247524753,0.0004964693064252606
350,2026-07-31,600879 CH Equity,CNE000000J93,26007601W,,,-0.010638297872340425,-0.01,,,,0.003816793893129771,,,,,0.011627906976744186,0.011627906976744186,-0.013157894736842105,-0.027777777777777776,,,,-0.017241379310344827,-0.013513513513513514,0.0031847133757961785,0.0036101083032490976,,,,,,-0.01282051282051282,0.0024752475247524753,-0.0019181903382426426
351,2026-07-31,600885 CH Equity,CNE000000JK6,27245701W,,-0.007692307692307693,0.010869565217391304,,,0.014285714285714285,,0.003816793893129771,,,,,0.011627906976744186,0.011627906976744186,0.006578947368421052,-0.027777777777777776,,,,,0.0045871559633027525,0.0031847133757961785,-0.010638297872340425,,,,,0.017857142857142856,,0.0024752475247524753,0.0014862146709332137
352,2026-07-31,600886 CH Equity,CNE000000JM2,27020201W,,,,,,,,,0.014925373134328358,0.015873015873015872,,-0.06666666666666667,,,,,,,0.01694915254237288,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,-0.02564102564102564,,0.05,,,,0.001827995168755825
353,2026-07-31,600887 CH Equity,CNE000000JP5,26002901W,0.010101010101010102,,0.010869565217391304,0.009900990099009901,0.01020408163265306,,,-0.011235955056179775,,,,,,,,0.014084507042253521,0.01098901098901099,0.0125,,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,0.01282051282051282,,,,,,0.002662680324189081
